Dataset,soc_id,SubCase,Year,VarID_Code,VarID,Code,Comment,EthnoReferences,SourceCodedData,AdminComment
Binford,B100,,NA,37_1,37,1,,"Blundell, 1975; Blundell, 1980; Love, 1917; Love, 1936",Binford_2001_Table_9.01,
Binford,B101,,1934,37_1,37,1,,"Kaberry, 1939",Binford_2001_Table_9.01,
Binford,B102,,1909,37_2,37,2,,"Memmott, 1983a; Memmott, 1983b",Binford_2001_Table_9.01,
Binford,B103,,1928,37_2,37,2,,"Tindale, 1962a; Tindale, 1962b",Binford_2001_Table_9.01,
Binford,B104,,NA,37_1,37,1,,,Binford_2001_Table_9.01,
Binford,B105,,1900,37_2,37,2,,"Birdsell, 1967; Harris, 1978; Harris, 1982; Roth, 1909",Binford_2001_Table_9.01,
Binford,B106,,1910,37_1,37,1,,"Clement, 1903; Radcliffe-Brown, 1912",Binford_2001_Table_9.01,
Binford,B107,,1870,37_1,37,1,,"Brayshaw, 1990; Lumholtz, 1889",Binford_2001_Table_9.01,
Binford,B108,,1934,37_1,37,1,,"Kaberry, 1939; Nind, 1831",Binford_2001_Table_9.01,
Binford,B109,,1965,37_1,37,1,,"Abbie, 1957; Meggitt pers. comm., 1973; Meggitt, 1962",Binford_2001_Table_9.01,
Binford,B11,,1972,37_1,37,1,,"Morris, 1982a",Binford_2001_Table_9.01,
Binford,B110,,1880,37_2,37,2,,"Peterson and Long, 1986; Tonkinson, 1978",Binford_2001_Table_9.01,
Binford,B111,,1960,37_1,37,1,,"Harris, 1978; Peterson and Long, 1986",Binford_2001_Table_9.01,
Binford,B112,,1968,37_1,37,1,,"Peterson and Long, 1986",Binford_2001_Table_9.01,
Binford,B113,,1936,37_1,37,1,,"Campbell et al., 1936; Gargett and Hayden, 1991; Hayden pers. comm., 1990; Hayden pers. comm., 1992; Long, 1970; Long, 1971; Meggitt, 1962; Myers, 1986; Peterson and Long, 1986",Binford_2001_Table_9.01,
Binford,B114,,1848,37_1,37,1,,"Colliver and Woolston, 1975",Binford_2001_Table_9.01,
Binford,B115,,1840,37_2,37,2,,"Morwood, 1987; Winterbotham, 1980",Binford_2001_Table_9.01,
Binford,B116,,1900,37_1,37,1,,"Duncan-Kemp, 1964",Binford_2001_Table_9.01,
Binford,B117,,1965,37_1,37,1,,"Binford field notes, 1974; Campbell et al., 1936; Denham, 1975; O'Connell, 1987",Binford_2001_Table_9.01,
Binford,B118,,1968,37_1,37,1,,"Gould, 1968; Gould, 1969; Gould, 1971; Gould, 1977",Binford_2001_Table_9.01,
Binford,B119,,1850,37_2,37,2,,"Belshaw, 1978; de Bertrodano, 1978; Gardner, 1978",Binford_2001_Table_9.01,
Binford,B12,,1965,37_1,37,1,,"Headland pers. comm., 1992; Headland pers. comm., 1993; Headland, 1986",Binford_2001_Table_9.01,
Binford,B120,,1968,37_1,37,1,,"Brokensha, 1975; Campbell et al., 1936; Layton, 1983; Long, 1970; Peterson and Long, 1986; Tindale, 1972; Yengoyan, 1970",Binford_2001_Table_9.01,
Binford,B121,,1900,37_1,37,1,,"Gason, 1879; Howitt, 1891; Sturt, 1849a",Binford_2001_Table_9.01,
Binford,B122,,1870,37_1,37,1,,"Roberts, 1953; Schulze, 1891",Binford_2001_Table_9.01,
Binford,B123,,1922,37_2,37,2,,"Tindale pers. comm., 1965; Tindale pers. comm., 1966; Tindale pers. comm., 1966-68; White, 1915",Binford_2001_Table_9.01,
Binford,B124,,1900,37_2,37,2,,"Binford field notes, 1993; Long, 1970; Roberts, 1953; Spencer and Gillen, 1899; Spencer and Gillen, 1927",Binford_2001_Table_9.01,
Binford,B125,,1880,37_1,37,1,,"Parker, 1905",Binford_2001_Table_9.01,
Binford,B126,,1912,37_1,37,1,,"Peterson and Long, 1986; Tindale pers. comm., 1966.",Binford_2001_Table_9.01,
Binford,B127,,1941,37_2,37,2,,"Berndt and Berndt, 1944; Long, 1970",Binford_2001_Table_9.01,
Binford,B128,,1890,37_1,37,1,,,Binford_2001_Table_9.01,
Binford,B129,,1840,37_2,37,2,,"Cawthorne, 1844; Draper pers. comm., 1993",Binford_2001_Table_9.01,
Binford,B13,,1979,37_1,37,1,,"Rai, 1982; Wastl, 1957",Binford_2001_Table_9.01,
Binford,B130,,1910,37_2,37,2,,,Binford_2001_Table_9.01,
Binford,B131,,1850,37_2,37,2,,,Binford_2001_Table_9.01,
Binford,B132,,1850,37_2,37,2,,"Nind, 1831",Binford_2001_Table_9.01,
Binford,B133,,1850,37_3,37,3,,"Williams, 1985",Binford_2001_Table_9.01,
Binford,B134,,1850,37_3,37,3,,"Cannon, 1983; Gaughwin and Sullivan, 1984",Binford_2001_Table_9.01,
Binford,B135,,1850,37_3,37,3,,"Fison and Howitt, 1880; Howitt, 1904",Binford_2001_Table_9.01,
Binford,B136,,1830,37_1,37,1,,"Hiatt, 1967; Jones, 1971; Jones, 1972; Plomley, 1983; Roth, 1899",Binford_2001_Table_9.01,
Binford,B137,,1830,37_1,37,1,,"Hiatt, 1967; Jones, 1971; Jones, 1972",Binford_2001_Table_9.01,
Binford,B14,,1924,37_1,37,1,,"Goodman et al., 1985; Vanoverbergh, 1925",Binford_2001_Table_9.01,
Binford,B143,,1900,37_1,37,1,,"Bowen, 1976; Gilg, 1965; Griffen, 1959; Kroeber, 1931; McGee, 1898",Binford_2001_Table_9.01,
Binford,B144,,1870,37_3,37,3,,"Bean, 1972; Gifford, 1926b; Kroeber, 1925; Strong, 1929",Binford_2001_Table_9.01,
Binford,B145,,1870,37_2,37,2,,"Gifford, 1926b; Strong, 1929",Binford_2001_Table_9.01,
Binford,B146,,1880,37_1,37,1,,"Meigs, 1939",Binford_2001_Table_9.01,
Binford,B147,,1850,37_3,37,3,,"Kroeber, 1925; Luomala, 1978",Binford_2001_Table_9.01,
Binford,B148,,1860,37_3,37,3,,"Cook, 1955; Gayton, 1948a; Gifford, 1926b; Kroeber, 1925; Wallace, 1978b",Binford_2001_Table_9.01,
Binford,B149,,1870,37_2,37,2,,"Benedict, 1924; Gifford, 1926b; Kroeber, 1925",Binford_2001_Table_9.01,
Binford,B15,,1940,37_1,37,1,,"Fürer-Haimendorf, 1943",Binford_2001_Table_9.01,
Binford,B150,,1860,37_3,37,3,,"Gifford, 1926b; Oxendine, 1983; Sparkman, 1908",Binford_2001_Table_9.01,
Binford,B151,,1860,37_2,37,2,,"Cook, 1955; Gayton, 1948a; Gayton, 1948b",Binford_2001_Table_9.01,
Binford,B152,,1850,37_2,37,2,,"Voegelin, 1938",Binford_2001_Table_9.01,
Binford,B153,,1850,37_2,37,2,,"Gifford, 1926b; Goldschmidt pers. comm., 1966; Goldschmidt, 1948",Binford_2001_Table_9.01,
Binford,B154,,1850,37_3,37,3,,"Cook, 1955; Gayton, 1948a; Gifford, 1926b; Spier, 1978",Binford_2001_Table_9.01,
Binford,B155,,1850,37_2,37,2,,"Barrett, 1908; Gifford, 1926b; Johnson, 1978; Kroeber, 1932",Binford_2001_Table_9.01,
Binford,B156,,1770,37_3,37,3,,,Binford_2001_Table_9.01,
Binford,B157,,1870,37_2,37,2,,"Gayton, 1948a; Gayton, 1948b; Gifford, 1932b",Binford_2001_Table_9.01,
Binford,B158,,1860,37_3,37,3,,"Barrett, 1908; Gifford, 1926b; Loeb, 1926",Binford_2001_Table_9.01,
Binford,B159,,1860,37_4,37,4,,"Cook, 1956; Gifford, 1926a",Binford_2001_Table_9.01,
