id,name,family_id,family_name,iso_code,language_id,macroarea,lineage,level
dana1254,Danaru,nucl1709,Nuclear Trans New Guinea,dnr,dana1254,Papunesia,nucl1709/mada1298/raic1241/peka1243/urig1241,language
danc1234,Dancun,sino1245,Sino-Tibetan,,yuec1235,,sino1245/sini1245/clas1255/midd1354/yuep1234/yuec1235/siyi1236,dialect
dand1238,Dandami Maria,drav1251,Dravidian,daq,dand1238,Eurasia,drav1251/sout3133/sout3139/gond1265/sout3234/gene1245,language
dand1239,Danda,atla1278,Atlantic-Congo,,ndau1241,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/shon1250/core1255/ndau1241,dialect
dang1258,Dangi,indo1319,Indo-European,,braj1242,Eurasia,indo1319/indo1320/indo1321/indo1322/subc1234/west2812/braj1242,dialect
dang1259,Dangri,indo1319,Indo-European,,khan1272,Eurasia,indo1319/indo1320/indo1321/indo1322/subc1234/khan1271/khan1272,dialect
dang1260,Dangaura Tharu,indo1319,Indo-European,thl,dang1260,Eurasia,indo1319/indo1320/indo1321/biha1245/thar1284/east2316/dang1277,language
dang1261,Dang,indo1319,Indo-European,,dang1260,Eurasia,indo1319/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260,dialect
dang1262,Dangedl,pama1250,Pama-Nyungan,yrm,yiry1245,Australia,pama1250/pama1251/sout3141/coas1313/yiry1245,dialect
dang1263,Dangal,aust1307,Austronesian,,sout2877,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/watu1246/sout2877,dialect
dang1274,Dangaleat,afro1255,Afro-Asiatic,daa,dang1274,Africa,afro1255/chad1250/east2632/east2633/east2709/dang1275/dang1276,language
dang1275,Dangla-Mabire-Birgit,afro1255,Afro-Asiatic,,,,afro1255/chad1250/east2632/east2633/east2709,family
dang1276,Dangla,afro1255,Afro-Asiatic,,,,afro1255/chad1250/east2632/east2633/east2709/dang1275,family
dang1277,Dangaura-Khuna-Sonaha,indo1319,Indo-European,,,,indo1319/indo1320/indo1321/biha1245/thar1284/east2316,family
dani1246,Danish Sign Language,sign1238,Sign Language,dsl,dani1246,Eurasia,sign1238/deaf1237/lsfi1234/dani1289,language
dani1285,Danish,indo1319,Indo-European,dan,dani1285,Eurasia,indo1319/germ1287/nort3152/nort3160/sout3248,language
dani1286,Danisi,khoe1240,Khoe-Kwadi,,shua1254,Africa,khoe1240/khoe1241/nonk1236/ostk1235/shua1254,dialect
dani1287,Dani,nucl1709,Nuclear Trans New Guinea,,,,nucl1709,family
dani1288,Danish-Romani,mixe1287,Mixed Language,,,,mixe1287,family
dani1289,Danish Sign,sign1238,Sign Language,,,,sign1238/deaf1237/lsfi1234,family
dank1238,Dankyira,atla1278,Atlantic-Congo,,akan1250,Africa,atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/akan1251/akan1250,dialect
danl1238,Dan Lai,aust1305,Austroasiatic,,hung1275,Eurasia,aust1305/viet1250/cuoi1242/hung1275,dialect
danm1238,Dan Muure,atla1278,Atlantic-Congo,,peer1241,Africa,atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238/peer1241,dialect
dann1241,Dan,mand1469,Mande,daf,dann1241,Africa,mand1469/east2697/sout3140/guro1245/guro1246/dant1235,language
dano1240,Dano,nucl1709,Nuclear Trans New Guinea,aso,dano1240,Papunesia,nucl1709/kain1273/goro1272/nucl1760/gahu1246,language
dans1239,Danshe,afro1255,Afro-Asiatic,,zeem1242,Africa,afro1255/chad1250/west2785/west2790/west2800/sout3162/sout3170/zeem1242,dialect
dant1235,Dan-Toura,mand1469,Mande,,,,mand1469/east2697/sout3140/guro1245/guro1246,family
danu1247,Danube-Tisza,ural1272,Uralic,,hung1274,Eurasia,ural1272/hung1274,dialect
danu1248,Danubian,turk1311,Turkic,,balk1254,Eurasia,turk1311/comm1245/oghu1243/nucl1769/west2406/balk1254,dialect
danu1250,Danu (Papua New Guinea),aust1307,Austronesian,,mada1285,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/mada1284/mada1285,dialect
danu1251,Danu,sino1245,Sino-Tibetan,dnv,inth1238,Eurasia,sino1245/burm1265/lolo1265/burm1266/sout3159/inth1238,dialect
daod1238,Dao Do,hmon1336,Hmong-Mien,,iumi1238,Eurasia,hmon1336/mien1242/mien1243/iumi1238,dialect
daof1238,Rtau,sino1245,Sino-Tibetan,,horp1239,Eurasia,sino1245/burm1265/naqi1236/qian1263/rgya1241/horp1241/horp1240/horp1239,dialect
daoh1238,Dao Ho,hmon1336,Hmong-Mien,,kimm1245,Eurasia,hmon1336/mien1242/mien1243/kimm1245,dialect
daoh1239,Daohua,sino1245,Sino-Tibetan,,daoh1239,Eurasia,sino1245/sini1245/clas1255/midd1354/nort3155/mand1471,language
daol1241,Dao Lan Tien,hmon1336,Hmong-Mien,,iumi1238,Eurasia,hmon1336/mien1242/mien1243/iumi1238,dialect
daol1242,Dao Lo Gang,hmon1336,Hmong-Mien,,iumi1238,Eurasia,hmon1336/mien1242/mien1243/iumi1238,dialect
daon1242,Daongdung,aust1307,Austronesian,,bala1311,Papunesia,aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244/bala1311,dialect
daon1243,Daonda,bord1247,Border,dnd,daon1243,Papunesia,bord1247/wari1265/nucl1773,language
daoo1238,Dao,nucl1709,Nuclear Trans New Guinea,daz,daoo1238,Papunesia,nucl1709/pani1259/auye1239,language
daoq1238,Dao Quan Trang,hmon1336,Hmong-Mien,,kimm1245,Eurasia,hmon1336/mien1242/mien1243/kimm1245,dialect
dapa1237,Dapalan,aust1307,Austronesian,,tala1285,Papunesia,aust1307/mala1545/sang1335/nort3174/tala1285,dialect
dapi1237,Dapitan,aust1307,Austronesian,,nort2885,Papunesia,aust1307/mala1545/grea1284/suba1253/nucl1726/east2769/nort2885,dialect
dapo1239,Dapo,atla1278,Atlantic-Congo,,tepo1239,Africa,atla1278/volt1241/krua1234/west2485/greb1257/ivor1240/tepo1241/tepo1239,dialect
dapz1238,Dapzal,sino1245,Sino-Tibetan,,pait1244,Eurasia,sino1245/kuki1245/kuki1246/peri1260/nort3179/thad1239/pait1244,dialect
dara1250,Darai,indo1319,Indo-European,dry,dara1250,Eurasia,indo1319/indo1320/indo1321/biha1245/unun9885/kusw1234,language
dara1251,Daraga,aust1307,Austronesian,,alba1269,Papunesia,aust1307/mala1545/grea1284/cent2246/biko1240/inla1266/alba1269,dialect
dara1252,Darava,mail1249,Mailuan,,mail1248,Papunesia,mail1249/mail1248,dialect
dara1255,Darang Deng,book1242,Bookkeeping,dat,dara1255,,book1242,language
dard1243,Dar Daju Daju,daju1249,Dajuic,djc,dard1243,Africa,daju1249/west2501,language
dare1241,Darel,indo1319,Indo-European,,shin1264,Eurasia,indo1319/indo1320/indo1321/indo1324/shin1270/shin1264/chil1276,dialect
dare1242,Dar El Kabira,kadu1256,Kadugli-Krongo,,tuli1249,Africa,kadu1256/cent2229/tuli1249,dialect
darf1238,Dar Fur,maba1274,Maban,,nucl1440,Africa,maba1274/maba1275/maba1276/masa1301/nucl1440,dialect
darf1239,Dar Fur Daju,daju1249,Dajuic,daj,darf1239,Africa,daju1249/west2501/nyal1252,language
darg1241,North-Central Dargwa,nakh1245,Nakh-Daghestanian,dar,darg1241,Eurasia,nakh1245/dagh1238/darg1242,language
darg1242,Dargwic,nakh1245,Nakh-Daghestanian,,,,nakh1245/dagh1238,family
dari1249,Dari,indo1319,Indo-European,prs,dari1249,Eurasia,indo1319/indo1320/iran1269/sout3157/midd1352/mode1259/fars1254/fars1255/east2745,language
dari1250,Dariganga,mong1329,Mongolic,,halh1238,Eurasia,mong1329/oira1260/oira1264/khal1273/mong1331/halh1238,dialect
dari1254,Dari (Chadic),afro1255,Afro-Asiatic,,peve1243,Africa,afro1255/chad1250/masa1323/sout3146/peve1243,dialect
darj1238,Darjula,indo1319,Indo-European,,nepa1254,Eurasia,indo1319/indo1320/indo1321/indo1310/east1436/nepa1254,dialect
dark1243,Darkhat,mong1329,Mongolic,drh,dark1243,Eurasia,mong1329/oira1260/oira1264/oira1261,language
darl1242,Darlong,sino1245,Sino-Tibetan,dln,darl1242,Eurasia,sino1245/kuki1245/kuki1246/cent2330/cent2005,language
darl1243,Paakantyi,pama1250,Pama-Nyungan,drl,darl1243,Australia,pama1250/yarl1237,language
darm1241,Darma-Byangsi-Chaudangsi,sino1245,Sino-Tibetan,,,,sino1245/bodi1256/tibe1275/east2777/pith1234,family
darm1242,Darma-Byangsi,sino1245,Sino-Tibetan,,,,sino1245/bodi1256/tibe1275/east2777/pith1234/darm1241,family
darm1243,Darma,sino1245,Sino-Tibetan,drd,darm1243,Eurasia,sino1245/bodi1256/tibe1275/east2777/pith1234/darm1241/darm1242,language
daro1239,Daro-Matu Melanau,aust1307,Austronesian,dro,daro1239,Papunesia,aust1307/mala1545/nort3253/sara1342/mela1255,language
daro1240,Daro Melanau,aust1307,Austronesian,,daro1239,Papunesia,aust1307/mala1545/nort3253/sara1342/mela1255/daro1239,dialect
darr1238,Darrai Nur,indo1319,Indo-European,,sout2672,Eurasia,indo1319/indo1320/indo1321/indo1324/pash1270/east2322/sout2672,dialect
dars1235,Dar Sila Daju,daju1249,Dajuic,dau,dars1235,Africa,daju1249/west2501,language
dart1238,Dartsedo,sino1245,Sino-Tibetan,,kham1282,Eurasia,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/kham1299/kham1282/east2344,dialect
daru1244,Darubia,aust1307,Austronesian,,sewa1251,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240/sewa1251,dialect
daru1245,Daru Kiwai,kiwa1251,Kiwaian,,sout2949,Papunesia,kiwa1251/sout2949,dialect
darw1234,Darwazi,book1242,Bookkeeping,drw,darw1234,Eurasia,book1242,language
dasa1237,Dasaru,drav1251,Dravidian,,telu1262,Eurasia,drav1251/sout3133/sout3139/telu1265/telu1262,dialect
dase1237,Dasener,aust1307,Austronesian,,wand1267,Papunesia,aust1307/mala1545/cent2237/east2712/sout2850/sout3229/cend1238/yape1249/cent2277/ansu1238/wand1267,dialect
dash1238,Dashwa,indo1319,Indo-European,,kala1373,Eurasia,indo1319/indo1320/indo1321/indo1324/kohi1251/dirs1236/kala1373,dialect
dass1239,Dassari,atla1278,Atlantic-Congo,,bial1238,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/otiv1240/bial1238,dialect
dass1243,Dass,afro1255,Afro-Asiatic,dot,dass1243,Africa,afro1255/chad1250/west2785/west2790/west2800/sout3162/sout3170,language
data1234,Datagnon-Santa Teresa-Semirara,aust1307,Austronesian,,,,aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251,family
dati1238,Datiwuy,pama1250,Pama-Nyungan,,dhuw1249,Australia,pama1250/yuul1239/sout3142/sout3149/dhuw1248/west2439/dhuw1249,dialect
dati1239,Datian,sino1245,Sino-Tibetan,,minn1241,,sino1245/sini1245/minn1248/coas1318/minn1241,dialect
dato1239,Barabayiiga-Gisamjanga,nilo1247,Nilotic,tcc,dato1239,Africa,nilo1247/sout2830/tato1241/geme1247/nort3277,language
dats1234,Datshang,sino1245,Sino-Tibetan,,japh1234,,sino1245/burm1265/naqi1236/qian1263/rgya1241/core1262/jiar1240/japh1234,dialect
datu1239,Datuana,tuca1253,Tucanoan,,yahu1241,South America,tuca1253/east2698/sout3144/yahu1241,dialect
daud1238,Daudiya,afro1255,Afro-Asiatic,,assy1241,Eurasia,afro1255/semi1276/west2786/cent2236/nort3165/aram1259/east2680/cent2217/nort3241/assy1241/sapn1238,dialect
daui1237,Daui,aust1307,Austronesian,,suau1242,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243/suau1244/suau1242,dialect
daun1234,Daungwurrung,pama1250,Pama-Nyungan,dgw,woiw1237,Australia,pama1250/sout3135/vict1234/kuli1256/kuli1251/nucl1335/woiw1237,dialect
daup1247,Dauphinois (Arpitan),indo1319,Indo-European,,fran1260,Eurasia,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1280/oila1234/fran1269/fran1260,dialect
daup1248,Dauphinois,indo1319,Indo-European,,occi1239,Eurasia,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183/occi1240/occi1239/sout2612/prov1235,dialect
daup1249,Daupka,nucl1709,Nuclear Trans New Guinea,,ning1274,Papunesia,nucl1709/cent2116/awyu1265/okok1235/okkk1242/lowl1259/ning1274,dialect
daur1238,Dagur,mong1329,Mongolic,dta,daur1238,Eurasia,mong1329,language
dauu1237,Dau,aust1307,Austronesian,,iban1264,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1733/iban1263/iban1264,dialect
dava1244,Davari,indo1319,Indo-European,,varl1238,Eurasia,indo1319/indo1320/indo1321/indo1325/maha1307/mara1416/varl1238,dialect
dava1245,Davawenyo,aust1307,Austronesian,daw,dava1245,Papunesia,aust1307/mala1545/grea1284/cent2246/mans1261,language
dava1249,Davawenyo Zamboanguenyo,indo1319,Indo-European,,chav1241,Papunesia,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183/west2838/cast1243/sout3200/tern1253/chav1241,dialect
dawa1241,Dawas,aust1307,Austronesian,,kubu1239,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1733/indo1326/kubu1239,dialect
dawa1242,Dawawa,aust1307,Austronesian,dww,dawa1242,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/kaka1266,language
dawa1243,Dawada,aust1307,Austronesian,,duau1237,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240/duau1237,dialect
dawe1237,Dawera-Daweloor,aust1307,Austronesian,ddw,dawe1237,Papunesia,aust1307/mala1545/cent2237/cent2245/baba1274/nort2859,language
dawe1238,Dawei,sino1245,Sino-Tibetan,,tavo1242,,sino1245/burm1265/lolo1265/burm1266/sout3159/nucl1730/tavo1242,dialect
dawr1235,Dawro-Gofa-Gamo,gong1255,Ta-Ne-Omotic,,,,gong1255/omet1238/nort3161/cent2046,family
dawr1236,Dawro,gong1255,Ta-Ne-Omotic,dwr,dawr1236,Africa,gong1255/omet1238/nort3161/cent2046/dawr1235,language
dawr1243,Dawra,afro1255,Afro-Asiatic,,haus1257,Africa,afro1255/chad1250/west2785/west2714/west2718/haus1257,dialect
daww1239,Dâw,nada1235,Nadahup,kwa,daww1239,South America,nada1235/east2549,language
daxe1238,Daxe,atla1278,Atlantic-Congo,,saxw1241,Africa,atla1278/volt1241/kwav1236/gbee1241/east2711/saxw1241,dialect
daya1244,Dayang,sino1245,Sino-Tibetan,,sumi1235,Eurasia,sino1245/kuki1245/naga1409/anga1312/anga1286/reng1253/sumi1235,dialect
daya1245,Dayao Yi,book1242,Bookkeeping,yio,daya1245,,book1242,language
dayi1243,Dayili,sino1245,Sino-Tibetan,,shan1274,Eurasia,sino1245/burm1265/naqi1236/qian1263/rgya1241/horp1241/horp1240/shan1274,dialect
dayi1244,Dayi,pama1250,Pama-Nyungan,dax,dayi1244,Australia,pama1250/yuul1239/sout3142/sout3149,language
dayy1236,Day,atla1278,Atlantic-Congo,dai,dayy1236,Africa,atla1278/volt1241/nort3149/buak1234,language
daza1242,Dazaga,saha1256,Saharan,dzg,daza1242,Africa,saha1256/west2505/tebu1238,language
daza1244,Daza,unat1236,Unattested,dzd,daza1244,Africa,unat1236/afro1259,language
dazh1234,Dazhai,sino1245,Sino-Tibetan,,hani1248,,sino1245/burm1265/lolo1265/lolo1267/hani1249/biso1244/hani1250/haya1251/hani1248,dialect
dbus1238,Ü,sino1245,Sino-Tibetan,,tibe1272,Eurasia,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/cent2346/tibe1272,dialect
ddra1238,Ddralo,cent2225,Central Sudanic,,ndru1234,Africa,cent2225/lend1246/bale1255/ndru1234,dialect
deaa1242,Dea,anim1240,Anim,,zima1244,Papunesia,anim1240/mari1437/boaz1244/zima1244,dialect
deaa1243,Dea (Ese),koia1260,Koiarian,,esee1247,Papunesia,koia1260/bara1376/esee1247,dialect
deaf1237,Deaf Sign Language,sign1238,Sign Language,,,,sign1238,family
deba1238,Debao-Jingxi-Nung,taik1256,Tai-Kadai,,,,taik1256/kamt1241/beta1258/daic1237/cent2251,family
debb1238,Debbarma,sino1245,Sino-Tibetan,,kokb1239,Eurasia,sino1245/brah1260/bodo1279/boro1284/dima1253/tipp1238/kokb1239,dialect
debo1238,Débo,mand1469,Mande,,jena1242,Africa,mand1469/west2780/samo1308/soni1257/bozo1252/nucl1444/jena1242,dialect
debr1240,Debrecen,sign1238,Sign Language,,hung1263,,sign1238/deaf1237/lsfi1234/cent2306/hung1263,dialect
debr1242,Debri,nubi1251,Nubian,,dill1242,Africa,nubi1251/west2781/cent2232/kord1246/west2807/dill1242,dialect
decc1239,Deccan,indo1319,Indo-European,dcc,decc1239,Eurasia,indo1319/indo1320/indo1321/indo1325/maha1307/mara1416/bera1268,language
dech1234,Dechang,sino1245,Sino-Tibetan,,lisu1250,,sino1245/burm1265/lolo1265/lolo1267/nili1235/liso1234/nucl1734/lisu1252/lisu1250/blac1267,dialect
decu1237,De'cuana,cari1283,Cariban,,kaxu1237,South America,cari1283/paru1239/kaxu1237,dialect
dede1238,Dede,afro1255,Afro-Asiatic,,nzan1240,Africa,afro1255/chad1250/bium1280/sout3145/bium1271/gude1247/nzan1241/nzan1240,dialect
dedi1238,Dediebo,atla1278,Atlantic-Congo,,gbol1235,Africa,atla1278/volt1241/krua1234/west2485/greb1257/greb1256/nort3193/barc1236/gbol1236/gbol1235,dialect
dedu1240,Dedua,nucl1709,Nuclear Trans New Guinea,ded,dedu1240,Papunesia,nucl1709/fini1244/huon1246/east2705,language
deed1234,Deed Mongol,mong1329,Mongolic,,kalm1243,,mong1329/oira1260/oira1264/oira1261/kalm1243,dialect
deee1239,De,atla1278,Atlantic-Congo,,gola1255,Africa,atla1278/gola1255,dialect
deen1238,Deenu,atla1278,Atlantic-Congo,,samb1305,Africa,atla1278/volt1241/nort3149/came1255/samb1322/samb1323/sout3238/leko1246/samb1324/samb1305,dialect
deer1234,Deer Lake Severn Ojibwa,algi1248,Algic,,seve1240,,algi1248/algo1256/east2765/ojib1240/ojib1241/seve1242/seve1240,dialect
defa1248,Defaka,ijoi1239,Ijoid,afn,defa1248,Africa,ijoi1239,language
defa1249,Defale,atla1278,Atlantic-Congo,,lama1275,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/kabi1265/lama1275,dialect
defa1250,Defa,atla1278,Atlantic-Congo,,bakw1243,Africa,atla1278/volt1241/krua1234/east2415/bakw1242/bakw1243,dialect
defi1235,Defi Gbe,atla1278,Atlantic-Congo,gbh,defi1235,Africa,atla1278/volt1241/kwav1236/gbee1241/east2711,language
defo1239,Defoid,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247,family
dega1238,Degaru,book1242,Bookkeeping,dgu,dega1238,Eurasia,book1242,language
dega1239,Dega,afro1255,Afro-Asiatic,,awng1244,,afro1255/cush1243/cent2193/awng1244,dialect
dege1245,Degere,uncl1493,Unclassifiable,,dege1245,Africa,uncl1493,language
dege1246,Degema,atla1278,Atlantic-Congo,deg,dege1246,Africa,atla1278/volt1241/benu1247/akpe1249/edoi1239/delt1252/dege1249,language
dege1247,Degenan,nucl1709,Nuclear Trans New Guinea,dge,dege1247,Papunesia,nucl1709/fini1244/fini1245/waru1269/nucl1777,language
dege1248,Degexit'an,atha1245,Athabaskan-Eyak-Tlingit,ing,dege1248,North America,atha1245/atha1246/atha1247/nort2940,language
dege1249,Degema-Engenni,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/akpe1249/edoi1239/delt1252,family
degg1238,Deg,atla1278,Atlantic-Congo,mzw,degg1238,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/west2837/sisa1247/chak1272,language
dego1238,Degodia,afro1255,Afro-Asiatic,,soma1255,Africa,afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/east2653/soma1255,dialect
deha1238,Dehati,indo1319,Indo-European,,mait1250,Eurasia,indo1319/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250,dialect
deho1238,Dehong,taik1256,Tai-Kadai,,tain1252,Eurasia,taik1256/kamt1241/beta1258/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/nort2739/tain1252,dialect
dehu1237,Dehu,aust1307,Austronesian,dhv,dehu1237,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/loya1239,language
dehv1238,Dehvali,indo1319,Indo-European,,vasa1239,Eurasia,indo1319/indo1320/indo1321/indo1322/subc1234/bhil1254/vasa1240/vasa1239,dialect
dehw1238,Dehwari,indo1319,Indo-European,deh,dehw1238,Eurasia,indo1319/indo1320/iran1269/sout3157/midd1352/mode1259/fars1254/fars1255/east2745,language
deib1238,Deibula,nucl1709,Nuclear Trans New Guinea,,koru1245,Papunesia,nucl1709/mekk1240/west2585/koru1245,dialect
dein1238,Deing,timo1261,Timor-Alor-Pantar,,teiw1235,Papunesia,timo1261/alor1249/teiw1236/teiw1235,dialect
deir1239,Deirate,lake1255,Lakes Plain,,taus1252,Papunesia,lake1255/tari1255/west2582/taus1252,dialect
dejb1238,Dejbuk,nakh1245,Nakh-Daghestanian,,darg1241,Eurasia,nakh1245/dagh1238/darg1242/darg1241/nort3280/muir1238,dialect
dekk1240,Dek,unat1236,Unattested,dek,dekk1240,Africa,unat1236/atla1280,language
deko1238,Dekoka,gumu1250,Gumuz,,gumu1244,Africa,gumu1250/gumu1244,dialect
dela1250,Delang,aust1307,Austronesian,,mala1480,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/west2821/mala1480,dialect
dela1251,Dela-Oenale,aust1307,Austronesian,row,dela1251,Papunesia,aust1307/mala1545/cent2237/cent2245/timo1259/west2545/roti1239,language
dela1252,Dela,aust1307,Austronesian,,dela1251,Papunesia,aust1307/mala1545/cent2237/cent2245/timo1259/west2545/roti1239/dela1251,dialect
dela1253,Delawaran,algi1248,Algic,,,,algi1248/algo1256/east2700,family
delh1234,Delhi Indian Sign Language,sign1238,Sign Language,,indi1237,,sign1238/deaf1237/indo1331/indo1332/indi1237,dialect
delo1240,Delo,atla1278,Atlantic-Congo,ntr,delo1240,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247/delo1241,language
delo1241,Delo-Cala,atla1278,Atlantic-Congo,,,,atla1278/volt1241/nort3149/gura1261/cent2243/sout3164/grus1239/east2740/east2397/temc1234/bago1247,family
delt1251,Delta Cross,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247,family
delt1252,Delta Edoid,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/akpe1249/edoi1239,family
delt1253,Delta-Californian Yuman,coch1271,Cochimi-Yuman,,,,coch1271/yuma1250/gene1244,family
delt1254,Delta Yokuts,yoku1255,Yokutsan,,yoku1256,,yoku1255/gene1243/nimy1236/yoku1256,dialect
delw1234,Delware-based pidgin,pidg1258,Pidgin,,,,pidg1258,family
dema1235,Dema,atla1278,Atlantic-Congo,dmx,dema1235,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/shon1250/unun9914,language
demb1239,Dembiya,afro1255,Afro-Asiatic,,qima1242,Africa,afro1255/cush1243/cent2193/nort3158/qima1242,dialect
demi1241,Demik,kadu1256,Kadugli-Krongo,,keig1242,Africa,kadu1256/keig1242,dialect
demi1242,Demisa,geel1240,Geelvink Bay,dei,demi1242,Papunesia,geel1240,language
demm1245,Dem,,,dem,demm1245,Papunesia,,language
dems1242,Demsa,afro1255,Afro-Asiatic,,bata1314,Africa,afro1255/chad1250/bium1280/sout3145/bium1271/bata1314,dialect
