id,name,level,status,parent_id,latitude,longitude,iso_code,wals_codes
saii1240,Sai,dialect,,gumu1244,,,,
sain1244,Saingbaun,dialect,,asho1236,,,,
sain1246,Saint Lucian Creole French,language,established,luci1234,15.3947,-61.3641,acf,lcr
saip1238,Saipa,dialect,,sins1241,,,,
saiq1238,Saiqora,dialect,,nort2920,,,,
sair1238,Sairang,dialect,,thad1238,,,,
sais1237,Saisiyat,language,established,nort2899,24.6043,121.067,xsy,
saiz1238,Saizang,dialect,,pait1244,,,,
saja1240,Sajalong,language,established,miji1239,27.6595,96.6633,sjl,
saja1241,Sajau Basap,language,established,reja1243,2.43432,117.401,sjb,
saka1282,Sakai of Plus Korbu,dialect,,temi1246,,,,
saka1283,Sakachep,language,established,hmar1240,25.994,93.949,sch,
saka1284,Saka,dialect,,makh1266,,,,
saka1285,Saka,dialect,,nkut1238,,,,
saka1286,Sakanyi,dialect,,ntom1248,,,,
saka1287,Sakata,language,established,bosh1243,-2.85653,17.9669,skt,
saka1288,Sakalagan,dialect,,ment1249,,,,
saka1289,Sakao,language,established,east2754,-15.0757,167.051,sku,sak
saka1290,Sakar,dialect,,mbul1263,,,,
saka1291,Sakalava Malagasy,language,established,anta1258,-16.9079,45.9515,skg,
saka1292,Sakam,language,established,saka1297,-6.18726,146.702,skm,
saka1296,Sakaya,dialect,,bare1279,,,,
saka1297,Sakam-Som,family,established,uruw1240,,,,
saka1298,Saka,family,established,sout3156,,,,
saka1299,Sakalava,family,established,sout3174,,,,
saka1300,Sakan,language,spurious retired,book1242,,,xsk,
sake1246,Sakechep,dialect,,saka1283,,,,
sake1247,Sake,language,established,sake1249,0.25188,11.787,sak,
sake1248,Sakei,dialect,,keri1250,,,,
sake1249,Sake-Ndambomo,family,established,grea1290,,,,
sakh1238,Sakhalin,dialect,,ainu1240,,,,
saki1247,Sakizaya,dialect,,nata1254,,,,
saki1248,Sakirabia,language,established,akun1243,-13.054,-62.0927,skf,mek
sakk1239,Sak,family,established,jing1259,,,,
sakk1240,Sakkyryr,dialect,,even1260,,,,
sakp1238,Sakpu,dialect,,kara1478,,,,
saku1238,Sakuye,dialect,,bora1271,,,,
sala1263,Salani,dialect,,garh1243,,,,
sala1264,Salar,language,established,oghu1243,35.5457,102.819,slr,slr
sala1265,Salatav,dialect,,avar1256,,,,
sala1266,Sala,language,established,cent2279,-15.5848,27.4534,shq,
sala1268,Salampasu,language,established,ruun1239,-5.44937,23.1502,slx,
sala1269,Salas,language,established,seti1249,-3.14654,130.53,sgu,
sala1270,Salalir,dialect,,taga1273,,,,
sala1271,Salaa,dialect,,gula1271,,,,
sala1272,Salasaca Highland Quichua,language,established,colo1257,-1.35447,-78.3953,qxl,
sala1273,Salamãi,language,established,gavi1250,-12.0499,-61.25,mnd,
sala1277,Salale,dialect,,bora1271,,,,
sala1281,Salamas,dialect,,nort3096,,,,
salc1238,Salchuq,language,established,azer1255,37.0392,47.3487,slq,
sale1242,Salento,dialect,,mode1248,,,,
sale1243,Salewari,dialect,,telu1262,,,,
sale1244,Saleman,language,established,nort3221,-2.82548,129.427,sau,
sali1253,Salinan,language,established,,37.6646,-121.718,sln,sal
sali1255,Salishan,family,established,,,,,
sali1295,Saliba (PNG),language,established,suau1244,-10.6148,150.727,sbe,slb
sali1296,Salimana,dialect,,sawi1256,,,,
sali1297,Saliban,family,established,,,,,
sali1298,Saliba (Colombia),language,established,sali1297,5.30115,-69.3843,slc,sba
sali1302,Salitre-Cabagra,dialect,,brib1243,,,,
sall1238,Sallands,language,established,lowg1239,52.4482,6.29104,sdz,
salm1240,Salmas,dialect,,nort3098,,,,
salo1238,Salog,dialect,,nort2885,,,,
salt1242,Salt-Yui,language,established,goli1246,-6.26519,145.021,sll,syu
salu1250,Salu Mokanam,dialect,,bamb1270,,,,
salu1251,Saluan-Banggai,family,established,east2488,,,,
salu1252,Saluanic,family,established,west2571,,,,
salu1253,Saluan,language,established,salu1252,-2.748,121.3,loe,
salu1254,Salumá,language,established,nucl1718,1.74782,-56.5107,slj,
salv1237,Salvadoran Sign Language,language,established,sign1237,13.7024,-89.5988,esn,
saly1244,Salyr,dialect,,turk1304,,,,
saly1245,Salyan,dialect,,nort2697,,,,
sama1240,Samarokena,language,established,west1486,-1.84878,138.34,tmj,
sama1293,Samaria,dialect,,beng1280,,,,
sama1294,Sama (Nepal),dialect,,nubr1241,,,,
sama1295,Samatao,language,established,kazh1234,25.012,102.2,ysd,
sama1296,Samatu,language,established,uncl1477,23.76,98.825,,
sama1297,Samarung,dialect,,samp1249,,,,
sama1298,Samargin,dialect,,udih1248,,,,
sama1299,Samagir,dialect,,nana1257,,,,
sama1300,Sama (Angola),language,established,mbun1247,-9.86931,13.8713,smd,
sama1301,Samar-Leyte,dialect,,wara1300,,,,
sama1302,Sama-Bajaw,family,established,grea1283,,,,
sama1303,Sama,dialect,,sout2918,,,,
sama1304,Samanai,dialect,,ango1254,,,,
sama1313,Samaritan,language,established,hebr1246,32.0817,35.4487,smp,
sama1314,Samaritan Aramaic,language,established,west2815,32.3107,35.258,sam,
sama1315,Samar-Waray,family,established,wara1304,,,,
samb1303,Sambelong,dialect,,sout2689,,,,
samb1304,Sambya,dialect,,saam1282,,,,
samb1305,Samba Leko,language,established,samb1324,8.19236,11.7366,ndi,sle
samb1306,Samba de Wangai,dialect,,samb1305,,,,
samb1307,Sambe,language,established,hash1239,9.160672,8.505628,xab,
samb1308,Sambuga,dialect,,sham1278,,,,
samb1309,Samba,language,established,yaka1278,-6.21344,17.1658,smx,
samb1310,Sambyu,dialect,,kwan1273,,,,
samb1311,Samba Daka,language,established,tara1325,8.06905,11.7077,ccg,
samb1312,Samba of Mapeo,dialect,,samb1311,,,,
samb1313,Samba Nnakenyare,dialect,,samb1311,,,,
samb1314,Samba Jangani,dialect,,samb1311,,,,
samb1315,Samburu,language,established,nucl1431,1.60735,37.0539,saq,
samb1316,Sambirir,dialect,,mark1255,,,,
samb1317,Sambaya,dialect,,kura1250,,,,
samb1318,Samberi,dialect,,biak1248,,,,
samb1319,Sambalic,family,established,cent2080,,,,
samb1320,Sambali Botolan,dialect,,boto1242,,,,
samb1321,Samberigi,language,established,anga1291,-6.7028,143.951,ssx,
samb1322,Samba Duru-Mumuye Yendang,family,established,adam1259,,,,
samb1323,Samba Duru,family,established,samb1322,,,,
samb1324,Samba-Leko-Perema-Mumbake,family,established,leko1246,,,,
same1240,Samei,language,established,nasu1237,24.7859,99.9217,smh,
same1241,Same',dialect,,indo1317,,,,
sami1248,Samihim,dialect,,maan1238,,,,
sami1249,Samish,dialect,,stra1244,,,,
samm1243,Sammarinese,dialect,,gall1279,,,,
samm1244,Sam,language,established,mind1258,-5.55572,145.813,snx,
samo1265,Samogitian,dialect,,lith1251,,,,
samo1298,Samoyedic,family,established,ural1272,,,,
samo1299,Samoyed Koibal,language,established,kama1377,,,zkb,
samo1302,Samo-Busa,family,established,bisa1265,,,,
samo1303,Samo,language,established,kubo1241,-6.15496,142.195,smq,nmd
samo1305,Samoan,language,established,samo1310,-13.92,-171.83,smo,sam
samo1306,Samosa,language,established,wama1249,-5.01391,145.537,swm,
samo1307,Samoan Plantation Pidgin,language,established,engl1287,,,,
samo1308,Samogo-Soninke,family,established,west2780,,,,
samo1309,Samogo,family,established,duun1244,,,,
samo1310,Samoan-Tokelauan,family,established,elli1239,,,,
samp1249,Sampang,language,established,kham1300,27.2999,87.0019,rav,
samp1250,Sampara,dialect,,samb1305,,,,
samp1251,Sampang (Indonesia),dialect,,nucl1460,,,,
samp1252,Sampori,dialect,,biak1248,,,,
samp1253,Sampolawa,dialect,,ciac1237,,,,
samr1245,Samre,language,established,nort2679,13.479,103.978,sxm,
samt1238,Samtao,language,established,bula1260,22.0185,99.2576,stu,
samu1241,Samurzakan-Zugdidi,dialect,,lazz1240,,,,
samu1242,Samurzakan,dialect,,abkh1244,,,,
samu1243,Samu,family,established,gura1261,,,,
samv1238,Samvedi,language,established,konk1270,18.3068,74.9104,smv,
sana1277,Sanandaji,dialect,,cent1972,,,,
sana1278,Sanaga (A.60),family,established,mbam1252,,,,
sana1279,Sanaroa,dialect,,dobu1241,,,,
sana1280,San Andrés Cohamiata,dialect,,huic1243,,,,
sana1281,Sanapaná,language,established,leng1261,-22.1145,-58.907,sap,
sana1282,San Andrés Inga,dialect,,inga1252,,,,
sana1283,Sanainawa,dialect,,pano1254,,,,
sana1284,San Agustín Tlacotepec,dialect,,magd1235,,,,
sana1285,San Agustín Loxicha Zapotec,dialect,,loxi1235,,,,
sana1286,San Agustín Mixtepec Zapotec,language,established,miah1236,16.2202,-96.3362,ztm,
sana1287,San Antonio Eloxochitlán Mazatec,dialect,,sanj1286,,,,
sana1291,Sanandaj,dialect,,hula1244,,,,
sana1295,Sanaani Arabic,language,established,arab1393,15.6552,44.8412,ayn,ars
sana1296,San'a,dialect,,jude1267,,,,
sana1297,San Andres Creole English,language,established,misk1243,12.5535,-81.7042,icr,
sanb1240,San Blasito Cora,dialect,,sant1424,,,,
sanb1241,San Baltazar Loxicha Zapotec,language,established,coat1242,16.0409,-96.762,zpx,
sanb1242,San Blas Kuna,language,established,kuna1280,9.15686,-78.3075,cuk,
sanc1243,San Cristobal,family,established,mala1540,,,,
sanc1244,San Cristóbal Amoltepec Mixtec,dialect,,magd1235,,,,
sand1269,Sandoway,dialect,,asho1236,,,,
sand1270,Sandong,dialect,,suii1243,,,,
sand1271,Sanda (Loko),dialect,,timn1235,,,,
sand1272,Sanda,dialect,,loko1255,,,,
sand1273,Sandawe,language,established,,-5.26918,35.4808,sad,sdw
sand1274,Sandakan Bajau,dialect,,west2560,,,,
sand1275,Sandiwar,dialect,,timu1262,,,,
sand1276,Sandayo,dialect,,kima1244,,,,
sand1277,Sandia,dialect,,sout2961,,,,
sand1278,San Dionisio Del Mar Huave,language,established,huav1256,16.3514,-94.7001,hve,
sand1282,Sandu,dialect,,barz1241,,,,
sanf1258,San Francisco Del Mar Huave,language,established,huav1256,16.2836,-94.5738,hue,
sanf1259,San Francisco Cora,dialect,,elna1235,,,,
sanf1260,San Felipe,dialect,,east1472,,,,
sanf1261,San Francisco,dialect,,nort2969,,,,
sanf1262,San Francisco Matlatzinca,language,established,matl1258,19.3584,-100.058,mat,
sanf1263,San Felipe Santiago Otomí,dialect,,esta1236,,,,
sanf1264,San Felipe Otlaltepec Popoloca,language,established,popo1294,18.3594,-97.7432,pow,
sanf1265,San Francisco Huehuetlán Mazatec,dialect,,sanj1286,,,,
sanf1266,San Francisco Solano,language,established,uncl1493,,,,
sang1315,Sangisari,language,established,semn1240,35.72,53.3,sgr,
sang1316,Sanglechi-Ishkashimi,language,established,sout3156,36.6354,71.6743,sgl,ish
sang1317,Sanglechi,dialect,,sang1316,,,,
sang1318,Sanglich,dialect,,sang1316,,,,
sang1319,Sangamesvari,dialect,,konk1267,,,,
sang1320,Sangkong,language,established,biso1241,21.64,100.77,sgk,
sang1321,Sangtam Naga,language,established,aoic1235,25.8581,94.6279,nsa,
sang1322,Sang,dialect,,kony1248,,,,
sang1323,Sangtai,dialect,,tase1235,,,,
sang1324,Sangche,dialect,,tase1235,,,,
sang1326,Sangwal,dialect,,tase1235,,,,
sang1327,Sangoic,family,established,nucl1737,,,,
sang1328,Sango,language,established,sang1327,6.78584,20.1702,sag,san
sang1329,Sanga (Nigeria),language,established,lemo1244,10.4157,8.83882,xsn,
sang1330,Sangu (Tanzania),language,established,wanj1243,-6.3,39.35,sbp,
sang1331,Sanga (Democratic Republic of Congo),language,established,kaon1242,-10.0236,26.8462,sng,
sang1332,Sangwe,dialect,,nucl1396,,,,
sang1333,Sangu (Gabon),language,established,sang1341,-1.52694,11.9098,snq,sgu
sang1334,Sangar,dialect,,bima1247,,,,
sang1335,Sangiric,family,established,mala1545,,,,
sang1336,Sangir,language,established,nort2871,4.45969,125.604,sxn,sgr
sang1337,Sangil,language,established,nort2871,5.40229,125.378,snl,
sang1338,Sangab Mandaya,language,spurious retired,book1242,7.39531,126.409,myt,
sang1339,Sanggau,language,established,land1261,-0.13152,110.404,scg,
sang1340,San Gregorio Ozolotepec Zapotec,dialect,,ozol1235,,,,
sang1341,Sangu-Sira-Punu,family,established,sira1268,,,,
sanh1239,Sanhsien,dialect,,hakk1236,,,,
sani1265,Sanie,language,established,nasu1237,25.2,102.12,ysy,
sani1266,Sani-Axi-Azhe-Azha,family,established,sout3212,,,,
sani1267,Sani-Axi-Azhe,family,established,sani1266,,,,
sani1269,Sani,language,established,sani1267,24.278,103.759,ysn,
sani1270,Saniyo-Hiyewe,language,established,west2576,-4.4376,142.369,sny,
sani1271,Saniyo,dialect,,sani1270,,,,
sani1272,Sani (Japonic),dialect,,nort2935,,,,
sani1273,San Ildefonso,dialect,,tewa1260,,,,
sani1274,San Ignacio de Velazco,dialect,,chiq1248,,,,
sani1275,Sani-Axi,family,established,sani1267,,,,
sanj1274,Sanjabi,dialect,,sout2640,,,,
sanj1275,Sanjan,dialect,,nort2665,,,,
sanj1276,San Juan (USA),dialect,,tewa1260,,,,
sanj1277,San Juan Corapan Cora,dialect,,sant1424,,,,
sanj1278,San Juan,family,established,embe1258,,,,
sanj1279,San Javier,dialect,,chiq1248,,,,
sanj1280,San Juan Piñas,dialect,,west2643,,,,
sanj1281,San Juan Colorado Mixtec,language,established,east2746,16.3964,-97.9279,mjc,mjc
sanj1282,San Juan Teita Mixtec,language,established,west2824,17.1542,-97.3899,xtj,
sanj1283,San Juan Quiahije Chatino,dialect,,west2644,,,,
sanj1284,San Juan Guelavía Zapotec,language,established,cent2146,17.0332,-96.5967,zab,zsq
sanj1285,San Juan Atzingo Popoloca,language,established,popo1294,18.2225,-97.3792,poe,psj
sanj1286,San Jerónimo Tecóatl Mazatec,language,established,maza1307,18.1999,-96.8833,maa,
sank1248,Sankara-Yerukala,dialect,,yeru1240,,,,
sank1249,Sanketi,dialect,,tami1289,,,,
sank1250,Sanke,dialect,,tase1235,,,,
sank1251,Sankura,dialect,,sout2795,,,,
sank1252,Sankuma,dialect,,nort2819,,,,
sank1253,Sankaran Maninka,language,established,mane1267,10.0962,-10.569,msc,
sanl1247,Sanlong,dialect,,sout2728,,,,
sanl1248,San Luís Temalacayuca Popoloca,language,established,popo1294,18.6812,-97.5459,pps,
sanl1249,San Lucas Zoquiapan Mazatec,dialect,,sanj1286,,,,
sanl1250,San Lorenzo Cuanecuiltitla Mazatec,dialect,,sanj1286,,,,
sanm1287,San Mateo del Mar Huave,language,established,huav1256,16.2129,-95.0077,huv,hve
sanm1288,San Miguel (Bolivia),dialect,,chiq1248,,,,
sanm1289,San Martín Quechua,language,established,quec1384,-6.9582,-76.6608,qvs,
sanm1290,San Miguel Tenoxtitlán,dialect,,cent2144,,,,
sanm1291,San Martín Peras,dialect,,west2643,,,,
sanm1292,San Miguel Achiutla Mixtec,dialect,,magd1235,,,,
sanm1293,San Mateo Peñasco Mixtec,dialect,,magd1235,,,,
sanm1294,San Miguel Piedras Mixtec,language,established,teoz1234,16.9944,-97.2056,xtp,
sanm1295,San Miguel El Grande Mixtec,language,established,west2824,17.0777,-97.5432,mig,mxc mxg mxm
sanm1296,San Miguel Chalcatongo,dialect,,sanm1295,,,,
sanm1297,San Mateo Tepantepec,dialect,,peno1244,,,,
sanm1298,San Martín Itunyoso Triqui,language,established,triq1251,17.2428,-97.9202,trq,
sanm1299,San Martín Tilcajete Zapotec,dialect,,sanj1284,,,,
sanm1300,San Marcial Ozolotepec Zapotec,dialect,,ozol1235,,,,
sanm1301,San Marcos Tlalcoyalco Popoloca,language,established,popo1294,18.74,-97.5936,pls,
sanm1302,San Mateo Zoyamazalco Popoloca,dialect,,coyo1236,,,,
sanm1303,San Mateo,dialect,,huau1238,,,,
sanm1304,San Miguel,dialect,,huau1238,,,,
sanm1305,San Miguel Creole French,language,established,luci1234,8.32601,-81.2564,scf,
sann1238,San,dialect,,bamb1269,,,,
sanp1256,San Pedro Yaspac,dialect,,fran1266,,,,
sanp1257,Sanpoil,dialect,,okan1243,,,,
sanp1258,San Pedro de Huacarpana,dialect,,yauy1235,,,,
sanp1259,San Pedro Molinos,dialect,,sanm1295,,,,
sanp1260,San Pedro Amuzgos Amuzgo,language,established,amuz1254,16.5198,-98.0464,azg,
sanp1261,San Pedro Quiatoni Zapotec,language,established,cent2146,16.7608,-96.0899,zpf,
sans1256,Sanso,dialect,,hain1237,,,,
sans1265,Sansimoniano,language,established,uncl1493,,,,
sans1269,Sanskrit,language,established,indo1321,20,77,san,
sans1271,Sansi,language,established,east2727,28.7364,72.6838,ssi,
sans1272,San Salvador Kongo,language,established,core1256,-5.33539,13.3587,kwy,kwy
sans1273,San Sebastián-Santa Catarina,dialect,,huic1243,,,,
sans1274,San Simón Zahuatlán,dialect,,sila1250,,,,
sans1275,San San Jerónimo Mazatec,dialect,,sanj1286,,,,
sans1276,Sansu,language,spurious,book1242,21.6402,100.099,sca,
sant1407,Santongeais,dialect,,oila1234,,,,
sant1408,Santerre,dialect,,pica1241,,,,
sant1410,Santali,language,established,sant1457,25.0317,87.8185,sat,stl
sant1411,Santchou,dialect,,mboc1235,,,,
sant1412,Santora,dialect,,nara1262,,,,
sant1413,Santa Catalina,dialect,,owaa1237,,,,
sant1414,Santa Ana (Solomon Islands),dialect,,owaa1237,,,,
sant1416,Santa Cruz (Tina Sambal),dialect,,tina1248,,,,
sant1417,Santa Cruz (Iraya),dialect,,iray1237,,,,
sant1418,Santa Margarita,dialect,,dupa1235,,,,
sant1419,Santa Ana-Gonzaga,dialect,,dupa1235,,,,
sant1420,Santa Teresa,dialect,,rata1245,,,,
sant1421,Santa Clara,dialect,,tewa1260,,,,
sant1422,Santa María Del Mar Huave,language,established,huav1256,16.2167,-94.8159,hvv,
sant1423,Santa María La Alta Nahuatl,language,established,tehu1244,18.6286,-97.7009,nhz,
sant1424,Santa Teresa Cora,language,established,cora1260,22.7102,-104.7,cok,
sant1425,Santo Domingo,dialect,,east1472,,,,
sant1426,Santa Ana,dialect,,east1472,,,,
sant1427,Santa Clara (Miwok-Costanoan),dialect,,nort2969,,,,
sant1428,Santa Cruz (Northern Ohlone),dialect,,nort2969,,,,
sant1429,Santiago,dialect,,chiq1248,,,,
sant1430,Santa Rosa Quechua,dialect,,napo1242,,,,
sant1431,Santiago Inga,dialect,,inga1252,,,,
sant1432,Santiago del Estero Quichua,language,established,quec1389,-27.821,-63.2466,qus,
sant1433,Santa Ana de Tusi Pasco Quechua,language,established,yaru1256,-10.3302,-76.2753,qxt,
sant1434,Santa Rosa,dialect,,cofa1242,,,,
sant1435,Santa María Citendejé-Banos,dialect,,cent2144,,,,
sant1436,Santa María Zacatepec Mixtec,language,established,west2832,16.7003,-97.9484,mza,
sant1437,Santa María Pápalo,dialect,,tepe1280,,,,
sant1438,Santa Catarina Yosonotu,dialect,,ocot1243,,,,
sant1439,Santa Lucía Monteverde Mixtec,language,established,west2824,16.9969,-97.6277,mdv,
sant1440,Santo Domingo Heundío Mixtec,dialect,,magd1235,,,,
sant1441,Santa María Acatepec,dialect,,tutu1243,,,,
sant1442,Santa María Yosoyúa,dialect,,sanm1295,,,,
sant1443,Santa Catarina Ticuá,dialect,,sanm1295,,,,
sant1444,Santa Maria Tataltepec,dialect,,sanj1282,,,,
sant1445,Santa María Peñoles,dialect,,peno1244,,,,
sant1446,Santiago Tlazoyaltepec,dialect,,peno1244,,,,
sant1447,Santa Inés Yatzechi Zapotec,language,established,cent2146,16.8842,-96.7527,zpn,
sant1448,Santa Catarina Albarradas Zapotec,language,established,cent2146,17.0446,-96.3512,ztn,
sant1449,Santiago Matatlán Zapotec,dialect,,mitl1236,,,,
sant1450,Santo Domingo Albarradas Zapotec,language,established,cent2146,17.0345,-96.281,zas,
sant1451,Santa María Quiegolani Zapotec,language,established,cent2146,16.033,-96.0486,zpi,zaq
sant1452,Santiago Xanica Zapotec,language,established,sout3003,15.8836,-96.2186,zpr,
sant1453,Santa María Nativitas,dialect,,sanf1264,,,,
sant1454,Santa Inés Ahuatempan Popoloca,language,established,popo1294,18.3865,-97.8599,pca,
sant1455,Santa Cruz Ocopetatillo Mazatec,dialect,,sanj1286,,,,
sant1456,Santa Ana Ateixtlahuaca Mazatec,dialect,,sanj1286,,,,
sant1457,Santalic,family,established,kher1245,,,,
sant1458,Santa Isabel,family,established,nort3225,,,,
sanu1240,Sanumá,language,established,yano1260,1.31875,-67.6498,xsu,snm
sanv1241,Sanvi,dialect,,anyi1245,,,,
sanv1242,San Vicente Coatlán Zapotec,language,established,coat1245,16.2817,-96.8667,zpt,
sanv1243,San Vicente Coyotepec Popoloca,dialect,,coyo1236,,,,
sanz1244,Sanzi,dialect,,bang1350,,,,
sanz1245,Sanza,dialect,,nand1264,,,,
sanz1246,Sanza,dialect,,konz1239,,,,
saoc1239,Sa'och,language,established,sout2684,10.8739,103.835,scq,
saoo1238,Sao,dialect,,masl1241,,,,
saop1235,São Paulo Kaingáng,language,established,kain1271,-23.5708,-46.7609,zkp,
saot1239,Sãotomense,language,established,lowe1440,0.28332,6.61935,cri,
sapa1250,Saparua-Latu,family,established,hatu1244,,,,
sapa1251,Saparua,language,established,sapa1250,-3.58314,128.639,spr,
sapa1252,Sapa-Sapa,dialect,,sout2918,,,,
sapa1253,Sapan,dialect,,casu1237,,,,
sapa1254,Sapara,language,established,para1308,3.433437,-61.580544,,
sapa1255,Sapa-Southwestern Tai,family,established,wenm1239,,,,
sape1238,Sapé,language,established,,4.9447,-63.2363,spc,
sapi1239,Sapiteri,dialect,,huac1244,,,,
sapn1238,Sapna cluster,dialect,,assy1241,,,,
sapo1251,Sapo,language,established,guer1244,5.69555,-8.49229,krn,
sapo1252,Saposa-Tinputz,family,established,buka1262,,,,
sapo1253,Saposa,language,established,sapo1252,-5.64103,154.732,sps,taf
sapo1254,Saponi,language,established,rasa1242,-2.49694,139.5,spi,
sapt1238,Saptari,dialect,,koch1247,,,,
sapu1247,Sapuan-Sok,family,established,nucl1299,,,,
sapu1248,Sapuan,language,established,sapu1247,15.3692,106.843,spu,sap
sapu1249,Sapudi,dialect,,nucl1460,,,,
sapu1250,Sapulot Murut,dialect,,taga1273,,,,
sapw1237,Sapwuahfik,dialect,,pohn1238,,,,
saqi1238,Saqiz,dialect,,hula1244,,,,
sara1308,Saracatsan,dialect,,mode1248,,,,
sara1309,Sarawani,dialect,,west2368,,,,
sara1310,Sarawaria,dialect,,nort2656,,,,
sara1311,Saraki,dialect,,beng1280,,,,
sara1312,Saraki,dialect,,west2381,,,,
sara1313,Sarasvat Brahmin,dialect,,goan1235,,,,
