ISO,LMP_LAT,LMP_LON
myr,-5.81320,-76.28555
cox,-12.10267,-72.35075
not,-11.52979,-74.41017
oca,-2.79669,-71.57768
omg,-4.02796,-73.36113
omu,-2.91666,-74.24999
ore,-2.86581,-72.46245
pno,-7.16666,-74.99999
prl,-11.90078,-76.82131
pig,-6.37732,-73.32687
qva,-10.54310,-76.07710
qxu,-15.19433,-72.59366
quy,-13.83864,-74.30774
qvc,-7.13054,-78.32665
qvl,-10.50655,-76.97128
quk,-6.27911,-77.68412
qur,-10.49259,-76.54094
qxc,-12.85000,-75.64900
qxa,-10.18015,-77.37179
qwc,-9.99999,-76.49999
qwa,-8.57552,-77.99895
quz,-14.04757,-71.72341
qve,-14.17581,-72.72782
qub,-9.56877,-75.53423
qvh,-9.14156,-76.31734
qwh,-9.37702,-77.77077
qvw,-12.17265,-75.28585
qxw,-11.72876,-75.29753
quf,-6.07957,-79.54441
qvm,-9.85300,-76.48260
qvo,-3.08705,-73.26127
qvn,-11.23680,-75.84685
qxn,-8.88220,-77.42140
qvp,-11.15079,-76.73160
qxh,-9.85261,-75.44489
qxp,-14.63866,-70.23630
qvs,-6.74416,-76.53247
qxt,-10.33854,-76.28028
qws,-8.49884,-77.53195
qxo,-9.31528,-77.05904
qup,-3.40982,-76.55986
qux,-12.75908,-75.75696
rem,-7.33333,-74.08332
rgr,-2.45479,-71.36511
sni,-7.24999,-74.91665
mcd,-10.38337,-70.93498
shp,-7.50609,-74.77089
spq,-4.74563,-73.65068
trr,-3.20956,-75.56069
ura,-4.42569,-75.46192
yad,-3.47630,-72.22133
yme,-4.16666,-73.66666
yaa,-10.08175,-72.34246
ame,-10.52670,-75.31308
pib,-11.12186,-73.29204
mts,-11.37431,-72.03778
tiu,17.81321,120.92533
dul,14.12006,122.01706
abd,14.15739,122.83415
dgc,16.40414,121.99354
agt,17.96008,121.86734
duy,17.88464,121.60564
duo,17.81000,122.14322
agk,13.65079,123.33564
atl,13.45775,123.55195
agz,13.45867,123.46039
due,15.11794,121.38808
dyg,17.47098,120.63753
agn,10.38549,119.44465
alj,13.08021,121.01042
aqn,15.69303,121.45501
agy,15.18952,121.05605
atz,16.41668,121.65723
atm,9.71500,122.90000
atk,11.16683,122.40435
azt,17.97972,121.43445
att,18.47131,121.29837
atp,18.21216,121.37725
abp,15.40997,120.19639
abc,14.86261,120.28502
ayt,14.45190,120.49723
sgb,15.18161,120.45871
blx,14.89029,120.46714
ays,13.04365,124.16853
ayy,16.31714,121.29319
blw,17.13492,121.28216
sse,6.00388,121.67171
bno,12.51429,122.04231
bya,10.16456,119.08504
bhk,13.16992,123.51373
bcl,13.61531,123.39831
bto,13.39438,123.31770
cts,13.91397,124.25011
bln,13.68617,124.29858
bkd,8.19325,124.94266
bpr,6.21229,125.01141
bps,6.06694,125.34999
smk,16.31529,119.89698
bnc,17.11673,121.00200
bku,12.64484,121.22200
btw,8.89609,125.43801
clu,11.94438,121.56282
cps,11.44780,122.91189
ceb,10.20178,123.64698
cbk,7.11660,122.13145
cyo,10.73557,119.51679
daw,7.34653,126.44566
fil,12.26500,123.46400
bkb,17.03482,121.12117
gdg,17.21936,121.44768
gad,16.58369,121.26426
bgi,6.99532,125.35403
hnn,12.41035,121.23670
mba,8.62039,125.08395
hil,9.74388,122.64284
ibl,16.45231,120.68141
ibg,17.64993,121.78591
ivb,18.96652,121.92634
ifa,16.90069,121.00691
ifb,16.84668,121.26145
ifu,16.99362,121.28455
ifk,16.68465,121.06197
ilo,15.70115,120.65378
ilk,16.37807,121.49391
abx,12.42856,124.16434
akl,11.58955,122.29051
loc,12.31393,121.92622
iry,13.35138,120.67441
inn,16.34154,121.12846
isd,18.19955,121.10666
itv,17.77782,121.61245
bjx,17.52759,121.00941
itb,17.59280,120.87240
iti,17.60357,120.65606
itt,17.26180,120.71030
tis,17.45638,120.82136
ity,17.42381,120.70055
ivv,20.38116,121.93381
iwk,16.29922,120.78823
cgc,10.48074,119.78467
kqe,7.30352,125.92716
kll,7.10903,125.61247
klg,6.44596,125.40699
kyb,17.22942,121.08987
kmk,17.61454,121.36921
kml,17.34564,121.32865
knb,17.38069,121.03338
kkg,17.68414,121.10308
kmd,17.18608,121.24754
ksc,17.29229,121.05985
kgh,17.21833,121.20093
kak,16.33164,120.90838
ify,16.70893,121.02642
tne,16.79214,120.99511
kyk,8.11368,126.31446
kne,16.80819,120.68754
xnn,17.12722,120.80177
kyj,16.56724,120.94083
kyn,9.99200,122.81600
ksn,16.28192,122.11575
ktq,17.95094,121.54387
krj,10.96538,122.23964
mtw,9.49258,122.76850
mdh,6.98166,124.52305
mlz,11.85406,121.91749
mmn,9.43926,125.53517
mst,7.80798,126.34335
mry,7.50574,126.41253
myt,7.40301,126.41672
msm,8.49483,125.70533
atd,7.77705,125.48188
mkx,9.17289,124.71989
mta,6.40155,124.29478
mbd,7.85784,125.99118
mbi,7.35339,124.73172
mbt,7.70798,125.15548
obo,7.22557,125.14201
mqk,8.29258,126.25852
mbs,6.03322,125.61158
mbb,7.68416,124.83378
msk,7.28640,126.16400
sjm,7.00494,118.47977
mrw,7.81502,124.22438
msb,12.30220,123.57623
pwm,7.95926,117.02259
plw,8.91814,117.88337
plc,9.08521,117.85268
plv,8.70311,117.48598
pam,15.24905,120.54845
pag,15.96202,120.38515
agp,17.03263,122.36486
psp,16.91598,121.51221
prh,10.67640,124.41474
btn,12.25422,121.14414
rol,12.45287,122.46982
sml,5.23976,120.11817
slm,6.27922,120.54545
ssb,5.18088,119.97331
sbl,15.22983,120.17307
xsb,15.57252,120.04184
snl,5.40063,125.38747
agv,14.64815,121.43289
bks,12.95854,124.06389
srv,12.73834,124.01871
syb,8.13155,123.09603
stb,8.54784,123.57342
skn,7.43356,122.11626
suc,7.73572,122.37053
laa,7.65553,123.14409
srg,11.22578,122.53979
sul,9.26894,125.91469
tdy,13.01791,121.32273
bgs,6.96834,125.16052
tgl,14.21913,121.38616
tbw,9.63679,118.52075
tbk,11.91139,119.99355
tgt,10.72847,119.39923
tsg,5.95478,121.11477
bnj,12.89209,121.16278
twb,12.81489,121.00996
tbl,6.17584,124.56778
tiy,6.78126,124.12327
war,11.78931,125.01470
yka,6.56306,122.05304
yog,16.69425,121.70617
epo,52.16606,21.07939
csb,54.31638,18.60668
pso,52.00414,20.76105
pol,52.12455,19.39714
prg,52.39400,14.75700
rml,50.20866,21.32363
szl,50.96564,16.94911
sli,50.16829,18.83080
wym,49.98051,19.19297
mwl,41.54586,-6.39882
psr,38.54741,-8.53355
por,39.59397,-8.53137
psl,18.45917,-66.09192
rcf,-21.12082,55.54007
rms,44.92922,26.29240
ron,45.83859,25.00901
rmy,44.12793,25.76637
abq,44.22168,41.88952
ady,44.55231,39.99804
agx,41.93085,47.55402
akv,42.38476,46.32616
mud,54.69103,167.73123
atv,51.27145,87.83839
alt,50.87839,85.41213
alr,60.39587,165.59234
ani,42.81213,46.31578
aqc,42.32581,46.82881
ava,43.27200,46.71620
kva,42.44000,46.12951
krc,43.49627,42.05942
bak,54.55052,54.89001
kap,42.12718,46.03758
bph,42.76655,46.19612
bxr,52.13835,107.92173
cji,42.54512,46.01091
che,43.27751,45.66589
ckt,68.46416,165.23040
clw,54.31696,89.56474
chv,55.53267,47.14281
dar,42.61362,47.20100
ddo,42.22167,45.83327
dlg,71.54517,99.60913
enf,69.16018,86.91427
enh,70.63028,83.75656
myv,52.83420,45.36454
eve,64.39508,135.90639
gdo,42.73848,46.22812
niv,52.49182,142.03644
gin,42.45060,45.80932
huz,42.08059,46.12727
izh,59.46977,29.58611
inh,43.03538,44.36916
itl,56.87648,157.20032
jdt,42.58086,47.83015
kbd,43.53368,43.42274
xal,46.63953,45.44453
xas,52.12934,89.88800
kim,53.80861,98.41446
kpt,42.64964,46.32582
krl,64.62678,32.10652
krk,62.17769,175.06969
ket,63.93989,87.56997
kjh,53.12216,89.97865
kca,63.85865,67.15690
khv,42.26267,46.01335
koi,59.56173,54.89018
kpv,60.88091,50.25778
kpy,61.36750,172.46445
kum,42.83673,47.32224
lbe,44.37450,46.14648
lez,41.66544,47.97608
olo,61.55907,32.66740
lud,61.90724,33.75130
mns,61.82734,62.21100
mrj,56.20117,46.42369
mhr,56.41402,48.16001
mdf,54.01165,42.78907
gld,49.26171,137.25067
neg,52.30436,136.87542
yrk,68.72684,72.24050
nio,71.83779,101.84821
nog,43.68536,46.54593
oac,50.23297,137.80692
oaa,51.72996,143.16024
rsl,55.71781,37.78417
rus,57.47707,79.65046
rut,41.61004,47.37088
sia,67.86250,32.40457
sjd,68.24355,35.57332
sjt,67.22130,39.15579
sel,60.00675,83.03207
cjs,53.50996,88.36546
chu,59.85336,57.91854
tab,42.05918,47.84683
tat,55.35984,50.91266
tin,42.35777,45.90691
tyv,51.43370,94.34600
ude,47.92092,136.43930
udm,57.29181,52.57549
ulc,51.83754,140.35779
vep,60.62812,34.96766
vot,59.38175,28.62270
sah,66.43060,131.78534
yuu,60.88079,89.75552
ykg,65.70262,151.12498
yux,64.21804,154.37455
ynk,65.72110,-171.83172
ysr,64.51920,-173.92500
kin,-2.00131,29.95202
acf,13.89405,-60.96529
svc,13.18538,-61.20491
smo,-13.67570,-172.40604
aoa,0.10241,6.58305
pre,1.61400,7.39200
cri,0.28332,6.61935
acw,23.68427,39.17923
ars,25.34642,43.47861
arb,23.70631,40.79884
sdl,23.61401,46.47139
bcz,12.62111,-16.04751
bcb,12.50545,-15.99628
bjt,12.53466,-15.69159
bqj,12.58031,-16.41132
bda,12.45748,-16.35456
tnr,12.75241,-12.48465
gsl,12.77748,-16.50405
dyo,12.87600,-16.18771
csk,12.52759,-16.52647
krx,12.82017,-16.71388
hhr,12.35925,-16.68541
cwt,12.48577,-16.75023
cae,14.93837,-16.88159
mnk,12.81005,-15.56245
mlq,13.29013,-12.53970
mlo,12.83311,-16.53706
ndv,14.90863,-16.99341
snf,14.81197,-16.89935
bsc,12.63367,-12.83439
fap,14.86301,-16.95515
fuc,14.73439,-14.32258
sav,14.64036,-17.05364
srr,14.27704,-16.30142
cou,12.65320,-13.09134
wol,15.26163,-16.09590
aln,42.84023,21.50479
rmn,42.96750,21.68511
rmo,45.03991,21.14968
rsb,45.25524,20.37623
srp,44.17733,20.82463
ysl,44.77026,20.30734
crs,-4.62314,55.45030
bmf,9.27518,-11.59696
buy,9.00471,-13.20874
kno,8.64594,-10.95094
krm,7.23141,-11.81272
kri,8.34143,-13.15481
knk,9.23784,-11.17363
lia,9.49225,-12.30139
lok,9.27924,-12.10606
men,7.85410,-11.59518
bun,8.04708,-12.80149
sgx,8.48300,-13.23500
tem,8.74310,-12.43376
mbf,1.29473,103.88028
sls,1.33069,103.86376
svk,48.04632,18.12475
slk,48.75211,19.50525
slv,46.11160,14.82293
nfl,-10.22661,166.21080
utp,-11.24589,166.47590
aud,-11.59917,169.82630
alu,-9.33357,161.13386
aia,-10.26110,161.42911
aua,-11.29602,166.49555
baa,-7.16400,157.10586
bvd,-8.49429,160.76697
bvc,-8.42131,160.71530
bxa,-10.60560,161.92270
blb,-7.75423,156.63791
brr,-9.76770,160.53057
blp,-8.17374,159.42517
bgt,-8.49274,159.79572
mrn,-8.32095,159.61975
dor,-9.10100,160.90137
drr,-8.30556,157.76722
nke,-7.98255,157.06872
faf,-10.45202,161.66242
far,-8.60466,160.86424
gga,-8.34499,159.77477
nlg,-9.07513,160.22634
ghn,-8.01936,156.55268
gri,-9.48823,159.81894
gmb,-8.76133,161.05592
gli,-8.10266,157.56369
hoa,-8.16969,157.59291
agw,-10.68039,162.16366
kzk,-8.23886,157.68730
kkk,-8.03961,159.18250
ksg,-8.05345,157.45844
kwd,-8.96232,160.95161
kwf,-8.73228,160.80338
lgb,-7.99427,158.97122
llu,-8.59513,160.95694
lvk,-9.06839,159.14339
lgr,-9.55128,160.40200
lgu,-9.72117,160.65152
lga,-8.12280,156.58220
mln,-9.61910,160.10897
mvo,-8.45999,157.81712
mte,-7.06775,155.80133
ngr,-10.70255,165.89343
stc,-10.70803,165.82293
ojv,-5.49002,159.70087
ora,-9.74030,161.51264
stn,-10.71854,162.26951
pis,-9.43889,159.95383
mnv,-11.73503,160.42230
rsi,-11.61500,160.21900
rri,-6.89113,156.91044
rug,-8.23522,157.35839
apb,-9.62996,161.44135
svs,-9.12720,159.81421
sky,-8.38150,162.72061
sbb,-8.25843,156.53279
tlr,-9.79038,160.22370
tnx,-8.73605,160.94204
tbe,-11.25145,166.51154
tkw,-11.65725,166.87925
tkp,-12.27649,168.82409
mlu,-8.38461,160.61529
tqu,-8.53694,157.29671
uge,-8.46192,157.34637
piv,-9.95573,167.22095
tva,-6.68511,156.51735
mpr,-8.64529,158.00219
vnk,-10.68653,165.92732
vrs,-6.84445,156.68444
lgl,-8.83802,160.74994
kji,-7.72928,158.71757
jaj,-8.19311,159.25990
bnl,0.41988,43.12076
dbr,1.53949,43.12145
gex,2.30299,44.69546
jii,1.80332,44.13029
ymm,3.00897,43.50614
xma,0.05381,42.68408
som,9.27856,47.22122
tqq,1.09153,43.65048
afr,-30.42461,21.96510
cmt,-26.24700,27.94200
fng,-30.42065,23.83326
gic,-28.77000,26.89500
kqz,-30.42065,19.77108
nbl,-25.34097,29.02886
ngh,-29.70543,19.08408
oor,-26.22075,29.32628
kqu,-33.03859,22.00209
nso,-24.32030,29.25846
sfs,-25.96551,28.11864
tso,-23.14540,30.83123
fly,-25.86330,27.49549
ven,-22.69831,29.88434
xam,-31.76115,20.17325
xeg,-27.66623,20.72587
xho,-31.80414,27.14538
xii,-28.42578,20.72598
zul,-28.01671,30.33179
arg,42.42539,0.05570
ast,42.93231,-6.16743
eus,42.98714,-2.12500
rmr,39.27219,-3.33433
csc,41.66396,1.86720
cat,41.84834,1.72829
ext,39.18694,-6.13555
fax,40.15970,-6.90729
glg,42.76815,-7.83514
quq,40.26380,-3.68704
ssp,40.03136,-3.70738
spa,40.23066,-3.64343
vsv,39.40729,-0.71137
sin,7.38433,80.75250
sci,6.94797,79.86706
sqs,7.10588,79.85696
ved,7.00745,81.27461
acz,10.88605,30.31862
aft,12.43159,30.76247
aja,8.52826,25.61770
soh,11.21700,33.65216
nyi,12.13058,29.42590
anu,7.36576,33.88018
pga,5.65400,28.77400
apd,15.22905,32.44218
avu,5.07285,29.69769
bdj,7.68723,26.83537
bdh,4.96798,29.45759
bfa,4.48894,31.05126
byg,20.69470,28.50657
bej,19.70696,35.47745
bxb,6.35804,27.74193
bvi,7.80475,26.21497
blm,6.41764,29.77016
byt,20.61014,32.72580
brk,20.61015,33.69374
bqu,4.76600,29.10200
bot,7.43788,27.99149
bdi,10.71461,33.86272
dec,10.67527,30.00424
drb,12.49450,30.63634
daj,11.44493,28.99758
did,4.25229,33.58104
dil,12.00220,29.61252
dip,10.23526,32.89858
diw,9.83072,29.40784
dib,6.24726,31.09553
dks,6.81612,31.50553
dik,8.55335,28.48650
ddd,4.30059,33.15111
elh,11.92193,28.59107
fer,8.46245,25.98027
fvr,12.70944,24.69980
tbi,11.48506,33.97785
krs,9.09684,24.49473
ghl,11.62269,29.81296
gly,11.83364,33.69291
hbn,11.25285,30.53498
hom,4.97912,28.00387
idr,8.79056,25.72236
jum,10.41881,33.80512
bex,5.89848,29.99020
koe,6.23476,34.75519
kdu,12.12908,30.26817
kcp,11.01482,29.34682
kko,12.09654,29.22415
xtc,10.97631,29.55219
kcr,11.78855,29.26683
kec,11.19229,29.37476
kbo,3.77512,30.67876
xel,10.91093,34.41595
kzh,18.88663,30.50482
kib,11.73095,30.42917
xom,9.58615,33.99618
fuj,10.74434,31.53617
kgo,10.48581,29.99932
laf,10.17372,30.73855
lno,3.93357,33.32320
lro,11.37532,30.37960
lof,10.97782,31.12359
liu,11.19039,29.80818
lky,4.64139,32.18094
lpx,4.72461,32.78401
lmd,10.83374,30.25272
lwo,7.48409,28.38466
mfz,9.75903,33.56735
mqu,5.70655,31.65928
myj,8.20618,25.89339
mls,13.06421,22.50588
mei,14.74510,27.21957
mwu,4.92038,34.91838
gbn,6.16056,29.70731
zmo,10.78356,33.56774
mgc,5.53003,30.05687
mor,11.02144,30.14524
mgd,5.41816,30.61823
muh,4.21131,30.28788
mur,6.62937,32.72394
loh,4.60455,33.34103
eli,10.27415,30.73055
ndz,7.75932,27.40816
jle,10.88706,29.84222
njl,8.60689,25.98579
fia,20.63362,30.39388
nus,8.10227,31.39555
nwm,5.87548,30.39733
lul,4.49514,31.93829
otr,11.12207,30.57807
lot,4.17663,32.66741
lkr,5.07800,32.48329
atu,6.29849,30.48837
shj,10.73435,29.69596
shk,11.45026,32.51659
shw,11.27986,30.35036
tag,11.97427,30.90333
tlo,10.63761,30.50659
ras,11.94442,31.12644
teq,11.82715,29.37783
tex,4.91922,32.67346
keg,11.37223,29.57616
thu,8.52249,27.61387
tms,11.71387,29.16283
tie,12.19774,31.12779
tic,11.13491,30.80125
taz,10.87798,30.15590
tgy,5.29482,34.20235
toq,5.13529,34.21758
tqr,11.12536,30.34102
tey,11.43051,29.11009
tbr,10.43882,30.72800
wll,11.87654,29.12214
wrn,10.58533,31.15809
zag,14.88126,23.97093
ako,3.19737,-55.63134
arw,5.49301,-55.12806
djk,4.64915,-54.47555
hns,5.88500,-55.65200
jvn,5.67057,-55.42758
kww,5.12625,-56.12752
njt,2.73497,-55.88946
srm,4.58353,-55.66492
srn,5.79751,-55.74485
tri,3.16414,-55.65550
way,3.28882,-54.19087
ssw,-26.56471,31.50149
fit,67.48544,22.03214
rmu,57.49853,13.44116
smj,66.54452,19.83812
sje,65.77520,19.36796
sma,63.51597,15.29412
sju,64.63829,18.64604
swl,58.92897,16.11326
swe,62.75695,16.75243
gsw,46.99665,8.30799
roh,46.67358,9.70964
ssr,46.72252,6.78425
sgg,47.10693,9.07557
slf,46.30761,8.79111
wae,46.84154,9.80918
apc,35.02789,36.58612
lhs,37.03108,41.22092
amw,33.81475,36.48782
ami,23.36496,121.35779
ais,23.93863,121.59002
tay,24.47022,121.35284
bzg,24.00189,120.58453
byq,25.00456,121.85705
bnn,23.41418,121.04685
xnb,23.32374,120.88736
ckv,23.65009,121.53167
kae,25.02571,121.42537
uun,23.75624,120.97577
pwn,22.44026,120.76642
ppu,24.32398,120.57694
pyu,22.64602,120.99559
dru,22.81565,120.83424
sxr,23.26350,120.71092
xsy,24.60631,121.06666
fos,22.97767,120.31451
tss,25.02062,121.30519
trv,24.02603,121.35791
ssf,23.83349,120.92972
tsu,23.41775,120.77930
tao,22.04775,121.54581
abh,37.34584,68.15080
paq,38.50093,68.61940
sgh,37.99424,72.04166
tgk,38.60984,70.54058
yai,39.14774,69.24222
yah,38.27894,71.56197
aas,-4.00217,36.86866
wbj,-4.72559,35.69243
aam,-2.90656,37.34910
asa,-4.15200,37.74329
bez,-9.24490,35.08060
bdp,-6.07265,30.58094
bou,-5.01137,38.29377
wun,-8.13927,32.88496
bds,-5.22047,36.01788
tcc,-4.28503,35.15059
dhs,-4.81136,38.81813
doe,-6.26010,38.49909
fip,-7.51782,31.18315
gog,-6.24290,35.64284
gow,-4.20517,35.78425
gwe,-3.67557,37.67565
hts,-3.47684,34.79905
han,-2.62410,30.71935
hay,-1.60098,31.52279
haq,-3.91309,30.44833
heh,-7.93157,35.57316
ikz,-1.92683,34.02745
ntk,-1.96773,34.49974
irk,-4.14444,35.33231
isn,-3.97465,34.83935
jit,-1.98676,33.57824
cwa,-1.60957,33.94206
kki,-6.38335,37.08435
hka,-3.51784,37.55761
kcu,-6.72537,37.99734
reg,-1.82495,33.04538
ked,-2.27759,32.00937
kiv,-6.67152,33.56928
zga,-9.37029,34.28602
kqh,-8.54110,35.67510
kiz,-9.96851,34.49546
kcz,-6.45356,32.24789
kuj,-1.71383,34.62964
kdc,-7.21999,37.94515
wka,-4.00743,35.18279
kya,-1.63106,33.73471
cwe,-6.54398,38.45452
lag,-4.79836,36.00264
ruf,-6.86948,37.57252
jmc,-3.29930,37.08122
mvw,-9.39208,39.42428
gmx,-9.24599,33.96368
kde,-10.44980,39.58912
mgq,-9.17074,33.33959
mgs,-10.40774,34.71279
mgv,-11.06597,34.96275
mgw,-8.57434,38.99527
mhd,-4.75155,38.36637
mgz,-3.76507,35.80906
mgy,-8.16601,36.64095
mwx,-8.52758,37.87822
old,-3.32168,37.33347
mwy,-9.01961,38.71851
mpa,-10.76080,34.70225
mjh,-11.40597,34.92703
mwe,-9.74780,38.86068
ndh,-9.42509,33.37640
ndj,-8.52685,35.93584
dne,-10.35750,36.09837
ndg,-7.50660,38.94666
njd,-10.54307,38.13167
nsg,-2.97243,37.52223
nnq,-9.69771,37.95078
ngo,-10.84320,35.69272
ngq,-1.70818,34.35684
ngp,-5.94744,37.65565
nim,-4.51136,34.34306
nxi,-11.22270,36.30383
nyy,-9.36026,33.76857
now,-1.54836,31.00126
nym,-5.00759,32.95437
rim,-5.05235,34.75535
nih,-8.82262,32.75754
nkt,-8.14199,31.85607
pbr,-9.92433,34.82728
piw,-6.77819,31.37043
poy,-8.68543,36.42934
rof,-3.11760,37.58222
rui,-7.93529,38.76657
rnw,-7.31154,32.00257
rwk,-3.42916,36.76197
sbk,-8.77942,33.47793
sbm,-6.92998,36.82404
sad,-5.28543,35.46569
sbp,-8.36141,34.03546
seg,-4.89469,39.12510
ksb,-4.73445,38.30790
suj,-2.94150,31.15295
ssc,-1.39630,33.98874
xsj,-2.69636,31.44273
suk,-3.06169,33.17731
suw,-3.49653,32.03863
swh,-6.74389,39.05083
tza,-6.82431,39.12697
soz,-2.19960,35.79519
tny,-5.93036,30.07308
vid,-7.53129,36.94673
vin,-5.00144,30.56355
vun,-3.40951,37.56494
wbi,-8.98334,34.11634
wbh,-8.34894,32.39993
zak,-1.76883,33.91545
zaj,-6.94598,38.89765
ziw,-5.60445,38.33870
zin,-2.65301,32.20731
thm,17.29381,103.44555
bfk,16.91100,103.29600
brv,16.37552,104.86711
csd,18.86302,99.03907
kjt,17.98554,99.62767
pww,17.89205,98.65450
kxm,14.66839,103.59816
kdt,14.87697,103.95136
lwl,19.01188,98.76149
lcp,18.30426,97.84543
prb,19.11110,101.19637
mfa,6.33553,101.38808
mra,18.46811,101.03067
mkm,8.66629,98.25617
mqt,18.91129,99.58204
mpz,18.17175,100.20957
cbn,15.89091,101.51466
nyw,17.25755,103.84984
nyl,14.88220,104.33255
pht,17.15908,103.88257
phu,15.58715,101.10197
prt,19.19827,101.14850
pry,19.45105,101.00972
tsq,13.78370,100.44545
soa,13.21360,99.86509
tha,14.73366,100.53415
tts,16.03156,102.90229
nod,18.58796,99.62087
sou,8.50833,99.43431
tnz,7.12060,99.95761
ugo,14.96897,99.29881
urk,7.55499,99.05903
yno,18.42313,98.99307
yoy,17.70086,103.99928
ade,8.19514,0.73692
aks,8.85819,1.39799
keu,7.78936,0.78206
bqg,8.54363,1.41403
wci,6.49809,1.50752
gej,6.26015,1.63420
ayg,8.22829,0.96306
ife,7.84765,1.42130
ahl,7.25043,0.67959
kpo,7.45507,0.85348
kbp,7.66908,1.10787
kef,8.06721,1.19458
las,7.69684,1.02761
mfq,10.72043,0.12497
nmz,8.39208,1.07400
gng,10.23204,0.58969
bud,9.28086,0.68078
kdh,8.38202,1.01197
wud,7.57882,1.52858
tkl,-9.21561,-171.85045
num,-15.60044,-175.63700
ton,-19.74427,-175.07460
tgh,11.23754,-60.66330
trf,10.41952,-61.29505
aeb,34.12858,9.57116
pml,33.86126,10.85313
sds,34.46781,9.43778
tse,36.49562,10.03348
bgx,41.06579,26.65364
diq,38.61495,39.64895
hrt,37.83043,42.02177
kiu,39.36155,39.47889
kmr,38.57266,41.54877
lzz,41.25213,41.55494
syc,37.42263,41.62300
tsm,41.02675,28.85551
tur,39.21728,33.38079
tru,37.38731,41.83200
uby,41.02020,28.66606
chg,38.21146,57.88758
tuk,38.17526,57.97498
tch,21.81289,-71.76137
tvl,-7.47862,178.67846
ach,3.00109,32.64907
adh,0.71814,34.02962
rwm,0.82715,30.07941
luc,3.56813,31.28026
cgg,-0.95299,29.86990
lug,0.36211,31.97325
rub,2.07565,31.49424
gwr,1.12114,33.85285
ikx,3.71400,34.25327
keo,3.49523,30.99691
kdj,2.71614,34.26222
lke,1.15509,33.47526
koo,0.25906,29.95678
kdi,1.76581,33.24864
kpz,1.32911,34.60027
laj,2.12461,32.90377
lgg,3.11878,31.03937
mhi,3.33811,31.72698
snm,2.88374,31.24498
myx,1.06193,34.31481
ndp,2.66767,30.83507
kcn,0.58251,32.51228
nyp,3.49970,33.73651
nyn,-0.47064,30.55319
nuj,0.88324,33.88283
nyo,1.42742,31.35187
ruc,1.52936,32.35447
lsm,0.42468,34.00598
sgm,-0.24587,33.89965
xog,0.75578,33.39924
teu,2.51290,34.78635
tlj,0.73156,30.01944
teo,1.69207,33.77422
ttj,0.54283,30.54946
ugn,0.24750,32.48290
crh,44.88514,33.99817
jat,48.61600,37.30000
kdr,45.03963,34.08034
jct,44.94102,34.29400
rue,48.42994,23.39304
ukl,50.41113,30.55304
ukr,49.00945,31.41053
ssh,25.98211,56.13246
rme,51.96625,0.09783
bfi,51.66878,-0.44310
cor,50.48817,-4.59498
eng,53.84022,-1.57866
ghc,55.93200,-5.22200
gla,58.02197,-5.15599
okl,51.11978,0.98365
pld,51.78662,-1.39091
rmw,52.11655,-3.78880
sco,56.83575,-4.18387
trl,55.98292,-4.38593
cym,52.51878,-3.96397
dcr,18.34155,-64.89215
vic,17.74048,-64.73629
aaq,45.01121,-68.66167
acv,41.09494,-121.30635
afs,35.18634,-96.57611
aht,61.67247,-144.79837
akz,30.76870,-94.63792
ale,56.20046,-158.44475
aes,44.40800,-123.94000
ase,39.83135,-78.34360
apj,36.78788,-107.03036
apk,34.90701,-98.24901
apl,33.27920,-105.82227
apm,33.16573,-105.36467
apw,33.87562,-110.15973
arp,43.38792,-108.80964
ari,47.55087,-102.21931
aqp,30.91207,-93.08271
atw,40.42622,-120.66366
boi,34.42900,-119.71100
bll,31.31999,-89.19508
cad,35.18254,-98.26329
chl,33.53298,-116.69050
crr,35.97900,-77.29100
chc,34.96848,-80.88569
cea,46.77361,-124.00432
cjh,46.79807,-123.16929
chr,35.86880,-94.87899
ctc,42.68696,-124.36699
chy,45.52591,-106.69823
cic,34.00482,-97.09412
cid,45.50927,-122.84979
chh,45.17285,-119.16560
ciw,47.27809,-93.97624
ctm,30.33861,-90.91232
cho,33.89928,-94.81899
chs,35.64137,-119.96489
clm,48.05340,-123.51000
crd,47.32777,-116.74361
col,48.24202,-118.46144
com,34.55987,-98.42698
csz,43.44317,-124.16310
coq,44.51766,-119.60513
cow,46.41666,-122.91665
cro,45.39971,-107.75698
crz,34.42900,-119.71100
cup,33.31483,-116.51471
dak,45.02133,-100.75379
ing,62.10572,-159.93715
dep,38.56900,-75.46300
esq,36.54726,-121.86656
eya,60.42320,-144.76186
frc,30.00321,-91.83444
gce,45.39142,-120.75010
pdc,40.49600,-81.03400
ats,48.48574,-108.75222
haa,64.86523,-141.28725
yuf,35.96855,-113.09889
hwc,19.57783,-155.43963
hps,21.63107,-158.00179
haw,19.57783,-155.43963
hid,47.86440,-102.71378
win,42.21232,-96.58947
hoi,62.72423,-159.86536
hop,35.78190,-110.54495
hup,41.09985,-123.68567
inz,34.42900,-119.71100
esi,70.70425,-156.92128
esk,66.39649,-161.84595
iow,40.05114,-95.52135
tow,35.60009,-106.76946
kyl,44.98469,-123.92911
fla,47.64948,-114.40793
ksk,36.80482,-96.85525
krb,40.56000,-122.16700
kyh,41.82194,-123.31414
kju,40.74169,-74.10057
ktw,39.70019,-123.43244
xaw,36.05113,-118.67230
kee,35.48659,-106.48436
kjq,34.95048,-107.49942
kic,39.70772,-95.67346
kio,34.94708,-98.90482
kii,36.05055,-103.85569
