Dataset,soc_id,xd_id,SpecRef,Year,DND.VarID_Code,VarID,Code,Comment,References,DND.SourceCodedData,DND.Display,DND.AdminComment
LRB,B64,xd927,,1980,2_11,2,11,,,,,
LRB,B65,xd5,,1930,2_9,2,9,,,,,
LRB,B66,xd928,,NA,2_15,2,15,,,,,
LRB,B67,xd929,,1950,2_35,2,35,,,,,
LRB,B68,xd930,,1920,2_45,2,45,,,,,
LRB,B69,xd9,,1910,2_40,2,40,,,,,
LRB,B70,xd2,,1920,2_55,2,55,,,,,
LRB,B71,xd931,,1928,2_35,2,35,,,,,
LRB,B72,xd1,,1950,2_33,2,33,,,,,
LRB,B73,xd7,,1910,2_32.5,2,32.5,,,,,
LRB,B74,xd932,,1962,2_45,2,45,,,,,
LRB,B75,xd933,,1976,2_45,2,45,,,,,
LRB,B76,xd934,,1968,2_45,2,45,,,,,
LRB,B77,xd935,,1920,2_48,2,48,,,,,
LRB,B78,xd936,,1950,2_50,2,50,,,,,
LRB,B79,xd8,,NA,2_30,2,30,,,,,
LRB,B82,xd937,,1848,2_0,2,0,,,,,
LRB,B83,xd938,,1900,2_15,2,15,,,,,
LRB,B84,xd939,,1978,2_35,2,35,,,,,
LRB,B85,xd940,,1970,2_10,2,10,,,,,
LRB,B86,xd941,,1973,2_10,2,10,,,,,
LRB,B87,xd774,,1950,2_10,2,10,,,,,
LRB,B88,xd777,,1930,2_35,2,35,,,,,
LRB,B89,xd942,,1920,2_15,2,15,,,,,
LRB,B90,xd781,,1920,2_30,2,30,,,,,
LRB,B91,xd943,,1920,2_20,2,20,,,,,
LRB,B92,xd944,,1960,2_10,2,10,,,,,
LRB,B93,xd945,,1930,2_5,2,5,,,,,
LRB,B94,xd775,,1937,2_25,2,25,,,,,
LRB,B95,xd778,,1920,2_25,2,25,,,,,
LRB,B96,xd946,,1880,2_10,2,10,,,,,
LRB,B97,xd776,,1930,2_10,2,10,,,,,
LRB,B98,xd947,,1926,2_5,2,5,,,,,
LRB,B99,xd948,,1900,2_10,2,10,,,,,
LRB,B100,xd949,,NA,2_30,2,30,,,,,
LRB,B101,xd950,,1934,2_35,2,35,,,,,
LRB,B102,xd951,,1909,2_5,2,5,,,,,
LRB,B103,xd952,,1928,2_7,2,7,,,,,
LRB,B104,xd953,,NA,2_40,2,40,,,,,
LRB,B105,xd954,,1900,2_7,2,7,,,,,
LRB,B106,xd780,,1910,2_10,2,10,,,,,
LRB,B107,xd955,,1870,2_42,2,42,,,,,
LRB,B108,xd956,,1934,2_30,2,30,,,,,
LRB,B109,xd773,,1965,2_30,2,30,,,,,
LRB,B110,xd957,,1880,2_15,2,15,,,,,
LRB,B111,xd958,,1960,2_30,2,30,,,,,
LRB,B112,xd959,,1968,2_20,2,20,,,,,
LRB,B113,xd960,,1936,2_35,2,35,,,,,
LRB,B114,xd961,,1848,2_5,2,5,,,,,
LRB,B115,xd962,,1840,2_30,2,30,,,,,
LRB,B116,xd963,,1900,2_35,2,35,,,,,
LRB,B117,xd964,,1965,2_35,2,35,,,,,
LRB,B118,xd965,,1968,2_25,2,25,,,,,
LRB,B119,xd966,,1850,2_25,2,25,,,,,
LRB,B120,xd967,,1968,2_35,2,35,,,,,
LRB,B121,xd779,,1900,2_25,2,25,,,,,
LRB,B122,xd968,,1870,2_30,2,30,,,,,
LRB,B123,xd969,,1922,2_35,2,35,,,,,
LRB,B124,xd772,,1900,2_45,2,45,,,,,
LRB,B125,xd970,,1880,2_35,2,35,,,,,
LRB,B126,xd971,,1912,2_45,2,45,,,,,
LRB,B127,xd972,,1941,2_45,2,45,,,,,
LRB,B128,xd973,,1890,2_25,2,25,,,,,
LRB,B129,xd974,,1840,2_20,2,20,,,,,
LRB,B130,xd784,,1910,2_35,2,35,,,,,
LRB,B131,xd975,,1850,2_15,2,15,,,,,
LRB,B132,xd976,,1850,2_30,2,30,,,,,
LRB,B133,xd977,,1850,2_20,2,20,,,,,
LRB,B134,xd978,,1850,2_25,2,25,,,,,
LRB,B135,xd979,,1850,2_30,2,30,,,,,
LRB,B136,xd980,,1830,2_35,2,35,,,,,
LRB,B137,xd783,,1830,2_25,2,25,,,,,
LRB,B143,xd1289,,1900,2_10,2,10,,,,,
LRB,B144,xd1131,,1870,2_25,2,25,,,,,
LRB,B145,xd1132,,1870,2_25,2,25,,,,,
LRB,B146,xd1134,,1880,2_15,2,15,,,,,
LRB,B147,xd1137,,1850,2_25,2,25,,,,,
LRB,B148,xd1123,,1860,2_20,2,20,,,,,
LRB,B149,xd1130,,1870,2_40,2,40,,,,,
LRB,B150,xd1133,,1860,2_15,2,15,,,,,
LRB,B151,xd1124,,1860,2_40,2,40,,,,,
LRB,B152,xd1118,,1850,2_35,2,35,,,,,
LRB,B153,xd1107,,1850,2_30,2,30,,,,,
LRB,B154,xd1129,,1850,2_25,2,25,,,,,
LRB,B155,xd1121,,1850,2_30,2,30,,,,,
LRB,B156,xd1128,,1770,2_10,2,10,,,,,
LRB,B157,xd1122,,1870,2_30,2,30,,,,,
LRB,B158,xd1116,,1860,2_15,2,15,,,,,
LRB,B159,xd1116,,1860,2_10,2,10,,,,,
LRB,B160,xd1112,,1860,2_25,2,25,,,,,
LRB,B161,xd1127,,1860,2_5,2,5,,,,,
LRB,B162,xd1094,,1860,2_30,2,30,,,,,
LRB,B163,xd1111,,1850,2_30,2,30,,,,,
LRB,B164,xd1125,,1805,2_20,2,20,,,,,
LRB,B165,xd1117,,1860,2_15,2,15,,,,,
LRB,B166,xd1100,,1860,2_15,2,15,,,,,
LRB,B167,xd1098,,NA,2_20,2,20,,,,,
LRB,B168,xd983,,1850,2_10,2,10,,,,,
LRB,B169,xd1099,,NA,2_10,2,10,,,,,
LRB,B170,xd1120,,NA,2_10,2,10,,,,,
LRB,B171,xd1138,,1850,2_15,2,15,,,,,
LRB,B172,xd1119,,1860,2_15,2,15,,,,,
LRB,B173,xd1115,,1860,2_20,2,20,,,,,
LRB,B174,xd1109,,1860,2_25,2,25,,,,,
LRB,B175,xd1136,,1850,2_35,2,35,,,,,
LRB,B176,xd1091,,1860,2_20,2,20,,,,,
LRB,B177,xd1113,,1860,2_15,2,15,,,,,
LRB,B178,xd1103,,1870,2_10,2,10,,,,,
LRB,B179,xd1093,,1860,2_25,2,25,,,,,
LRB,B180,xd1096,,1860,2_10,2,10,,,,,
LRB,B181,xd1092,,1870,2_30,2,30,,,,,
LRB,B182,xd1095,,1860,2_10,2,10,,,,,
LRB,B183,xd1135,,1860,2_40,2,40,,,,,
LRB,B184,xd1097,,1860,2_5,2,5,,,,,
LRB,B185,xd1110,,1850,2_30,2,30,,,,,
LRB,B186,xd1101,,1850,2_10,2,10,,,,,
LRB,B187,xd1108,,1860,2_40,2,40,,,,,
LRB,B188,xd1140,,1860,2_30,2,30,,,,,
LRB,B189,xd1139,,1860,2_20,2,20,,,,,
LRB,B190,xd985,,1760,2_15,2,15,,,,,
LRB,B191,xd1290,,1570,2_20,2,20,,,,,
LRB,B192,xd1166,,1860,2_25,2,25,,,,,
LRB,B193,xd1215,,1800,2_15,2,15,,,,,
LRB,B194,xd1221,,1715,2_30,2,30,,,,,
LRB,B195,xd1166,,1850,2_35,2,35,,,,,
LRB,B196,xd1203,,1870,2_35,2,35,,,,,
LRB,B197,xd1165,,1860,2_40,2,40,,,,,
LRB,B198,xd1202,,1870,2_35,2,35,,,,,
LRB,B199,xd1126,,1860,2_40,2,40,,,,,
LRB,B200,xd1166,,1860,2_40,2,40,,,,,
LRB,B201,xd1184,,1860,2_35,2,35,,,,,
LRB,B202,xd1164,,1870,2_30,2,30,,,,,
LRB,B203,xd988,,1860,2_45,2,45,,,,,
LRB,B204,xd1189,,1860,2_40,2,40,,,,,
LRB,B205,xd989,,1870,2_45,2,45,,,,,
LRB,B206,xd1162,,1860,2_45,2,45,,,,,
LRB,B207,xd1182,,1860,2_50,2,50,,,,,
LRB,B208,xd1160,,1860,2_20,2,20,,,,,
LRB,B209,xd991,,1860,2_30,2,30,,,,,
LRB,B210,xd1161,,1870,2_30,2,30,,,,,
LRB,B211,xd1162,,1860,2_30,2,30,,,,,
LRB,B212,xd992,,1870,2_50,2,50,,,,,
LRB,B213,xd1185,,1870,2_35,2,35,,,,,
LRB,B214,xd1183,,1860,2_40,2,40,,,,,
LRB,B215,xd995,,1870,2_55,2,55,,,,,
LRB,B216,xd1178,,1860,2_45,2,45,,,,,
LRB,B217,xd1171,,1860,2_45,2,45,,,,,
LRB,B218,xd1169,,1860,2_40,2,40,,,,,
LRB,B219,xd993,,1860,2_45,2,45,,,,,
LRB,B221,xd1175,,1860,2_45,2,45,,,,,
LRB,B222,xd1152,,1860,2_55,2,55,,,,,
LRB,B223,xd994,,1870,2_50,2,50,,,,,
LRB,B224,xd995,,1860,2_40,2,40,,,,,
LRB,B225,xd1196,,1850,2_37,2,37,,,,,
LRB,B226,xd1157,,1870,2_30,2,30,,,,,
LRB,B227,xd1201,,1860,2_65,2,65,,,,,
LRB,B228,xd1176,,1860,2_37,2,37,,,,,
LRB,B229,xd1180,,1860,2_55,2,55,,,,,
LRB,B230,xd1194,,1860,2_35,2,35,,,,,
LRB,B231,xd1155,,1870,2_35,2,35,,,,,
LRB,B232,xd1181,,1860,2_55,2,55,,,,,
LRB,B233,xd1170,,1860,2_55,2,55,,,,,
LRB,B234,xd1199,,1860,2_50,2,50,,,,,
LRB,B240,xd1275,,1880,2_35,2,35,,,,,
LRB,B241,xd1222,,1870,2_80,2,80,,,,,
LRB,B242,xd1259,,1880,2_40,2,40,,,,,
LRB,B243,xd1216,,1870,2_80,2,80,,,,,
LRB,B244,xd1219,,1860,2_90,2,90,,,,,
LRB,B245,xd1224,,1860,2_80,2,80,,,,,
LRB,B246,xd1228,,1860,2_80,2,80,,,,,
LRB,B248,xd1223,,1870,2_80,2,80,,,,,
LRB,B249,xd1227,,1870,2_90,2,90,,,,,
LRB,B250,xd1205,,1880,2_45,2,45,,,,,
LRB,B252,xd1200,,1860,2_50,2,50,,,,,
LRB,B253,xd1208,,1870,2_80,2,80,,,,,
LRB,B254,xd1229,,1850,2_75,2,75,,,,,
LRB,B255,xd1217,,1850,2_80,2,80,,,,,
LRB,B256,xd1211,,1850,2_75,2,75,,,,,
LRB,B257,xd1210,,1870,2_70,2,70,,,,,
LRB,B258,xd1218,,1850,2_75,2,75,,,,,
LRB,B259,xd1212,,1850,2_85,2,85,,,,,
LRB,B260,xd1226,,1880,2_82,2,82,,,,,
LRB,B268,xd1072,,1880,2_25,2,25,,,,,
LRB,B269,xd1088,,1860,2_15,2,15,,,,,
LRB,B270,xd1076,,1870,2_15,2,15,,,,,
LRB,B271,xd1079,,1850,2_20,2,20,,,,,
LRB,B272,xd997,,1880,2_20,2,20,,,,,
LRB,B273,xd1070,,1880,2_5,2,5,,,,,
LRB,B274,xd1078,,1850,2_10,2,10,,,,,
LRB,B275,xd1081,,1860,2_10,2,10,,,,,
LRB,B276,xd1207,,1860,2_40,2,40,,,,,
LRB,B277,xd1074,,1880,2_15,2,15,,,,,
LRB,B278,xd1085,,1860,2_15,2,15,,,,,
LRB,B279,xd1087,,1880,2_15,2,15,,,,,
LRB,B280,xd1086,,1880,2_30,2,30,,,,,
LRB,B281,xd1080,,NA,2_25,2,25,,,,,
LRB,B282,xd1073,,1860,2_15,2,15,,,,,
LRB,B283,xd1083,,1880,2_20,2,20,,,,,
LRB,B284,xd1077,,1880,2_15,2,15,,,,,
LRB,B285,xd1075,,1860,2_20,2,20,,,,,
LRB,B286,xd1084,,1860,2_10,2,10,,,,,
LRB,B287,xd1105,,1880,2_35,2,35,,,,,
LRB,B288,xd1090,,1890,2_10,2,10,,,,,
LRB,B289,xd1104,,1880,2_20,2,20,,,,,
LRB,B290,xd1068,,1890,2_10,2,10,,,,,
LRB,B291,xd1106,,1880,2_25,2,25,,,,,
LRB,B292,xd1082,,1880,2_15,2,15,,,,,
LRB,B293,xd998,,1880,2_30,2,30,,,,,
LRB,B294,xd999,,1840,2_5,2,5,,,,,
LRB,B295,xd1102,,1890,2_10,2,10,,,,,
LRB,B296,xd1000,,1850,2_20,2,20,,,,,
LRB,B297,xd1027,,1930,2_10,2,10,,,,,
LRB,B298,xd1067,,1830,2_5,2,5,,,,,
LRB,B299,xd1064,,1930,2_15,2,15,,,,,
LRB,B315,xd1141,,1850,2_20,2,20,,,,,
LRB,B316,xd1151,,1860,2_30,2,30,,,,,
LRB,B317,xd1148,,1870,2_25,2,25,,,,,
LRB,B318,xd1149,,1880,2_25,2,25,,,,,
LRB,B319,xd1150,,1860,2_15,2,15,,,,,
LRB,B320,xd1146,,1860,2_55,2,55,,,,,
LRB,B321,xd1147,,1880,2_25,2,25,,,,,
LRB,B322,xd1001,,1860,2_30,2,30,,,,,
LRB,B323,xd1174,,1870,2_35,2,35,,,,,
LRB,B324,xd1153,,1850,2_15,2,15,,,,,
LRB,B325,xd1142,,1860,2_25,2,25,,,,,
LRB,B326,xd1145,,1870,2_35,2,35,,,,,
LRB,B327,xd1055,,1870,2_40,2,40,,,,,
LRB,B328,xd1054,,1800,2_45,2,45,,,,,
LRB,B329,xd1058,,1700,2_55,2,55,,,,,
LRB,B330,xd1144,,1860,2_60,2,60,,,,,
LRB,B331,xd1053,,1880,2_60,2,60,,,,,
LRB,B332,xd1049,,1870,2_65,2,65,,,,,
LRB,B333,xd1143,,1850,2_30,2,30,,,,,
LRB,B334,xd1050,,1940,2_60,2,60,,,,,
LRB,B335,xd1003,,1900,2_65,2,65,,,,,
LRB,B336,xd1069,,1865,2_55,2,55,,,,,
LRB,B337,xd1051,,1800,2_55,2,55,,,,,
LRB,B338,xd1062,,1880,2_74,2,74,,,,,
LRB,B339,xd1004,,1850,2_60,2,60,,,,,
LRB,B340,xd1005,,1900,2_55,2,55,,,,,
LRB,B341,xd1006,,1890,2_55,2,55,,,,,
LRB,B342,xd1048,,1880,2_50,2,50,,,,,
LRB,B343,xd1044,,1880,2_60,2,60,,,,,
LRB,B344,xd1045,,1850,2_55,2,55,,,,,
LRB,B345,xd1034,,1860,2_60,2,60,,,,,
LRB,B346,xd1056,,1920,2_65,2,65,,,,,
LRB,B347,xd1043,,1870,2_60,2,60,,,,,
LRB,B348,xd1206,,1880,2_40,2,40,,,,,
LRB,B349,xd1035,,1880,2_47,2,47,,,,,
LRB,B350,xd1007,,1800,2_75,2,75,,,,,
LRB,B351,xd1008,,1880,2_70,2,70,,,,,
LRB,B352,xd1009,,1860,2_65,2,65,,,,,
LRB,B353,xd1065,,1900,2_40,2,40,,,,,
LRB,B354,xd1010,,1880,2_60,2,60,,,,,
LRB,B355,xd1046,,1880,2_70,2,70,,,,,
LRB,B356,xd1037,,1880,2_65,2,65,,,,,
LRB,B357,xd1066,,1880,2_43,2,43,,,,,
LRB,B358,xd1033,,1860,2_75,2,75,,,,,
LRB,B359,xd1026,,1930,2_40,2,40,,,,,
LRB,B360,xd1011,,1900,2_56,2,56,,,,,
LRB,B361,xd1032,,1860,2_66,2,66,,,,,
LRB,B362,xd1042,,1870,2_51,2,51,,,,,
LRB,B363,xd1012,,1890,2_62,2,62,,,,,
LRB,B364,xd1013,,1860,2_36,2,36,,,,,
LRB,B365,xd1063,,1890,2_73,2,73,,,,,
LRB,B369,xd1014,,1870,2_15,2,15,,,,,
LRB,B370,xd1015,,1890,2_63,2,63,,,,,
LRB,B371,xd1016,,1880,2_21,2,21,,,,,
LRB,B372,xd1039,,1890,2_29,2,29,,,,,
LRB,B373,xd1017,,1890,2_18,2,18,,,,,
LRB,B374,xd1038,,1900,2_55,2,55,,,,,
LRB,B375,xd1018,,1900,2_75,2,75,,,,,
LRB,B377,xd1029,,1950,2_89,2,89,,,,,
LRB,B378,xd1019,,1910,2_38,2,38,,,,,
LRB,B379,xd1020,,1920,2_10,2,10,,,,,
LRB,B380,xd1021,,1880,2_35,2,35,,,,,
LRB,B381,xd1022,,1920,2_25,2,25,,,,,
LRB,B382,xd1023,,1920,2_30,2,30,,,,,
LRB,B383,xd1024,,1880,2_35,2,35,,,,,
LRB,B384,xd1025,,1920,2_15,2,15,,,,,
LRB,B385,xd1041,,1880,2_15,2,15,,,,,
LRB,B386,xd1030,,1880,2_5,2,5,,,,,
LRB,B387,xd1060,,1880,2_25,2,25,,,,,
LRB,B388,xd1040,,1880,2_10,2,10,,,,,
LRB,B389,xd1036,,1880,2_25,2,25,,,,,
LRB,B390,xd1031,,1880,2_30,2,30,,,,,
LRB,B1,xd758,,1970,3_5,3,5,,,,,
LRB,B2,xd900,,1968,3_5,3,5,,,,,
LRB,B3,xd757,,1900,3_5,3,5,,,,,
LRB,B4,xd901,,1989,3_35,3,35,,,,,
LRB,B5,xd902,,1952,3_45,3,45,,,,,
LRB,B6,xd903,,1906,3_30,3,30,,,,,
LRB,B7,xd904,,1903,3_5,3,5,,,,,
LRB,B8,xd686,,1870,3_5,3,5,,,,,
LRB,B9,xd725,,1920,3_10,3,10,,,,,
LRB,B10,xd690,,1900,3_5,3,5,,,,,
LRB,B11,xd905,,1972,3_2,3,2,,,,,
LRB,B12,xd906,,1965,3_40,3,40,,,,,
LRB,B13,xd907,,1979,3_45,3,45,,,,,
LRB,B14,xd908,,1924,3_15,3,15,,,,,
LRB,B15,xd672,,1940,3_5,3,5,,,,,
LRB,B16,xd909,,1963,3_5,3,5,,,,,
LRB,B17,xd910,,1963,3_1,3,1,,,,,
LRB,B18,xd911,,1963,3_0,3,0,,,,,
LRB,B19,xd912,,1946,3_5,3,5,,,,,
LRB,B20,xd913,,1974,3_10,3,10,,,,,
LRB,B21,xd914,,1978,3_0,3,0,,,,,
LRB,B22,xd635,,1900,3_75,3,75,,,,,
LRB,B23,xd915,,1900,3_25,3,25,,,,,
LRB,B24,xd636,,1900,3_50,3,50,,,,,
LRB,B25,xd617,,1920,3_85,3,85,,,,,
LRB,B26,xd634,,1900,3_40,3,40,,,,,
LRB,B27,xd620,,1933,3_44,3,44,,,,,
LRB,B28,xd622,,1860,3_69,3,69,,,,,
LRB,B35,xd1330,,1950,3_60,3,60,,,,,
LRB,B36,xd1358,,1960,3_5,3,5,,,,,
LRB,B37,xd916,,1968,3_5,3,5,,,,,
LRB,B38,xd1345,,1989,3_53,3,53,,,,,
LRB,B39,xd1347,,1960,3_20,3,20,,,,,
LRB,B40,xd917,,1990,3_13,3,13,,,,,
LRB,B41,xd1397,,1920,3_10,3,10,,,,,
LRB,B42,xd1403,,1901,3_70,3,70,,,,,
LRB,B43,xd1362,,1940,3_5,3,5,,,,,
LRB,B44,xd918,,1968,3_5,3,5,,,,,
LRB,B45,xd1401,,1938,3_5,3,5,,,,,
LRB,B46,xd919,,1600,3_65,3,65,,,,,
LRB,B47,xd920,,1975,3_8,3,8,,,,,
LRB,B48,xd1413,,1880,3_10,3,10,,,,,
LRB,B49,xd921,,1954,3_10,3,10,,,,,
LRB,B50,xd1411,,1910,3_5,3,5,,,,,
LRB,B51,xd1386,,1870,3_5,3,5,,,,,
LRB,B52,xd922,,1880,3_75,3,75,,,,,
LRB,B53,xd1387,,1900,3_75,3,75,,,,,
LRB,B54,xd1385,,1880,3_20,3,20,,,,,
LRB,B55,xd1383,,1870,3_70,3,70,,,,,
LRB,B60,xd923,,1980,3_0.04,3,0.04,,,,,
LRB,B61,xd924,,1976,3_0.7,3,0.7,,,,,
LRB,B62,xd925,,1977,3_1,3,1,,,,,
LRB,B63,xd926,,1980,3_1,3,1,,,,,
LRB,B64,xd927,,1980,3_0.8,3,0.8,,,,,
LRB,B65,xd5,,1930,3_1,3,1,,,,,
LRB,B66,xd928,,NA,3_0,3,0,,,,,
LRB,B67,xd929,,1950,3_5,3,5,,,,,
LRB,B68,xd930,,1920,3_0,3,0,,,,,
LRB,B69,xd9,,1910,3_0,3,0,,,,,
LRB,B70,xd2,,1920,3_0,3,0,,,,,
LRB,B71,xd931,,1928,3_0,3,0,,,,,
LRB,B72,xd1,,1950,3_0,3,0,,,,,
LRB,B73,xd7,,1910,3_0,3,0,,,,,
LRB,B74,xd932,,1962,3_0,3,0,,,,,
LRB,B75,xd933,,1976,3_0,3,0,,,,,
LRB,B76,xd934,,1968,3_0,3,0,,,,,
LRB,B77,xd935,,1920,3_0,3,0,,,,,
LRB,B78,xd936,,1950,3_10,3,10,,,,,
LRB,B79,xd8,,NA,3_0,3,0,,,,,
LRB,B82,xd937,,1848,3_65,3,65,,,,,
LRB,B83,xd938,,1900,3_65,3,65,,,,,
LRB,B84,xd939,,1978,3_25,3,25,,,,,
LRB,B85,xd940,,1970,3_50,3,50,,,,,
LRB,B86,xd941,,1973,3_55,3,55,,,,,
LRB,B87,xd774,,1950,3_55,3,55,,,,,
LRB,B88,xd777,,1930,3_10,3,10,,,,,
LRB,B89,xd942,,1920,3_25,3,25,,,,,
LRB,B90,xd781,,1920,3_20,3,20,,,,,
LRB,B91,xd943,,1920,3_25,3,25,,,,,
LRB,B92,xd944,,1960,3_60,3,60,,,,,
LRB,B93,xd945,,1930,3_75,3,75,,,,,
LRB,B94,xd775,,1937,3_10,3,10,,,,,
LRB,B95,xd778,,1920,3_35,3,35,,,,,
LRB,B96,xd946,,1880,3_55,3,55,,,,,
LRB,B97,xd776,,1930,3_60,3,60,,,,,
LRB,B98,xd947,,1926,3_70,3,70,,,,,
LRB,B99,xd948,,1900,3_60,3,60,,,,,
LRB,B100,xd949,,NA,3_10,3,10,,,,,
LRB,B101,xd950,,1934,3_5,3,5,,,,,
LRB,B102,xd951,,1909,3_60,3,60,,,,,
LRB,B103,xd952,,1928,3_80,3,80,,,,,
LRB,B104,xd953,,NA,3_5,3,5,,,,,
LRB,B105,xd954,,1900,3_25,3,25,,,,,
LRB,B106,xd780,,1910,3_35,3,35,,,,,
LRB,B107,xd955,,1870,3_34,3,34,,,,,
LRB,B108,xd956,,1934,3_5,3,5,,,,,
LRB,B109,xd773,,1965,3_0,3,0,,,,,
LRB,B110,xd957,,1880,3_20,3,20,,,,,
LRB,B111,xd958,,1960,3_0,3,0,,,,,
LRB,B112,xd959,,1968,3_0,3,0,,,,,
LRB,B113,xd960,,1936,3_0,3,0,,,,,
LRB,B114,xd961,,1848,3_85,3,85,,,,,
LRB,B115,xd962,,1840,3_15,3,15,,,,,
LRB,B116,xd963,,1900,3_0,3,0,,,,,
LRB,B117,xd964,,1965,3_0,3,0,,,,,
LRB,B118,xd965,,1968,3_0,3,0,,,,,
LRB,B119,xd966,,1850,3_40,3,40,,,,,
LRB,B120,xd967,,1968,3_0,3,0,,,,,
LRB,B121,xd779,,1900,3_20,3,20,,,,,
LRB,B122,xd968,,1870,3_5,3,5,,,,,
LRB,B123,xd969,,1922,3_0,3,0,,,,,
LRB,B124,xd772,,1900,3_0,3,0,,,,,
LRB,B125,xd970,,1880,3_20,3,20,,,,,
LRB,B126,xd971,,1912,3_5,3,5,,,,,
LRB,B127,xd972,,1941,3_0,3,0,,,,,
LRB,B128,xd973,,1890,3_35,3,35,,,,,
LRB,B129,xd974,,1840,3_35,3,35,,,,,
LRB,B130,xd784,,1910,3_25,3,25,,,,,
LRB,B131,xd975,,1850,3_40,3,40,,,,,
LRB,B132,xd976,,1850,3_30,3,30,,,,,
LRB,B133,xd977,,1850,3_45,3,45,,,,,
LRB,B134,xd978,,1850,3_40,3,40,,,,,
LRB,B135,xd979,,1850,3_25,3,25,,,,,
LRB,B136,xd980,,1830,3_40,3,40,,,,,
LRB,B137,xd783,,1830,3_60,3,60,,,,,
LRB,B143,xd1289,,1900,3_60,3,60,,,,,
LRB,B144,xd1131,,1870,3_0,3,0,,,,,
LRB,B145,xd1132,,1870,3_0,3,0,,,,,
LRB,B146,xd1134,,1880,3_30,3,30,,,,,
LRB,B147,xd1137,,1850,3_20,3,20,,,,,
LRB,B148,xd1123,,1860,3_30,3,30,,,,,
LRB,B149,xd1130,,1870,3_0,3,0,,,,,
LRB,B150,xd1133,,1860,3_25,3,25,,,,,
LRB,B151,xd1124,,1860,3_15,3,15,,,,,
LRB,B152,xd1118,,1850,3_15,3,15,,,,,
LRB,B153,xd1107,,1850,3_10,3,10,,,,,
LRB,B154,xd1129,,1850,3_25,3,25,,,,,
LRB,B155,xd1121,,1850,3_20,3,20,,,,,
LRB,B156,xd1128,,1770,3_50,3,50,,,,,
LRB,B157,xd1122,,1870,3_20,3,20,,,,,
LRB,B158,xd1116,,1860,3_25,3,25,,,,,
LRB,B159,xd1116,,1860,3_25,3,25,,,,,
LRB,B160,xd1112,,1860,3_40,3,40,,,,,
LRB,B161,xd1127,,1860,3_70,3,70,,,,,
LRB,B162,xd1094,,1860,3_40,3,40,,,,,
LRB,B163,xd1111,,1850,3_20,3,20,,,,,
LRB,B164,xd1125,,1805,3_30,3,30,,,,,
LRB,B165,xd1117,,1860,3_40,3,40,,,,,
LRB,B166,xd1100,,1860,3_45,3,45,,,,,
LRB,B167,xd1098,,NA,3_35,3,35,,,,,
LRB,B168,xd983,,1850,3_50,3,50,,,,,
LRB,B169,xd1099,,NA,3_50,3,50,,,,,
LRB,B170,xd1120,,NA,3_30,3,30,,,,,
LRB,B171,xd1138,,1850,3_35,3,35,,,,,
LRB,B172,xd1119,,1860,3_30,3,30,,,,,
LRB,B173,xd1115,,1860,3_30,3,30,,,,,
LRB,B174,xd1109,,1860,3_30,3,30,,,,,
LRB,B175,xd1136,,1850,3_10,3,10,,,,,
LRB,B176,xd1091,,1860,3_45,3,45,,,,,
LRB,B177,xd1113,,1860,3_60,3,60,,,,,
LRB,B178,xd1103,,1870,3_65,3,65,,,,,
LRB,B179,xd1093,,1860,3_30,3,30,,,,,
LRB,B180,xd1096,,1860,3_55,3,55,,,,,
LRB,B181,xd1092,,1870,3_60,3,60,,,,,
LRB,B182,xd1095,,1860,3_55,3,55,,,,,
LRB,B183,xd1135,,1860,3_25,3,25,,,,,
LRB,B184,xd1097,,1860,3_65,3,65,,,,,
LRB,B185,xd1110,,1850,3_20,3,20,,,,,
LRB,B186,xd1101,,1850,3_70,3,70,,,,,
LRB,B187,xd1108,,1860,3_30,3,30,,,,,
LRB,B188,xd1140,,1860,3_25,3,25,,,,,
LRB,B189,xd1139,,1860,3_50,3,50,,,,,
LRB,B190,xd985,,1760,3_15,3,15,,,,,
LRB,B191,xd1290,,1570,3_15,3,15,,,,,
LRB,B192,xd1166,,1860,3_0,3,0,,,,,
LRB,B193,xd1215,,1800,3_55,3,55,,,,,
LRB,B194,xd1221,,1715,3_5,3,5,,,,,
LRB,B195,xd1166,,1850,3_0,3,0,,,,,
LRB,B196,xd1203,,1870,3_5,3,5,,,,,
LRB,B197,xd1165,,1860,3_0,3,0,,,,,
LRB,B198,xd1202,,1870,3_0,3,0,,,,,
LRB,B199,xd1126,,1860,3_0,3,0,,,,,
LRB,B200,xd1166,,1860,3_0,3,0,,,,,
LRB,B201,xd1184,,1860,3_15,3,15,,,,,
LRB,B202,xd1164,,1870,3_5,3,5,,,,,
LRB,B203,xd988,,1860,3_0,3,0,,,,,
LRB,B204,xd1189,,1860,3_0,3,0,,,,,
LRB,B205,xd989,,1870,3_7,3,7,,,,,
LRB,B206,xd1162,,1860,3_0,3,0,,,,,
LRB,B207,xd1182,,1860,3_20,3,20,,,,,
LRB,B208,xd1160,,1860,3_30,3,30,,,,,
LRB,B209,xd991,,1860,3_30,3,30,,,,,
LRB,B210,xd1161,,1870,3_20,3,20,,,,,
LRB,B211,xd1162,,1860,3_20,3,20,,,,,
LRB,B212,xd992,,1870,3_10,3,10,,,,,
LRB,B213,xd1185,,1870,3_20,3,20,,,,,
LRB,B214,xd1183,,1860,3_10,3,10,,,,,
LRB,B215,xd995,,1870,3_0,3,0,,,,,
LRB,B216,xd1178,,1860,3_15,3,15,,,,,
LRB,B217,xd1171,,1860,3_0,3,0,,,,,
