iso_693-3,id,name,level,status,parent_id,latitude,longitude,iso_code_glottolog,iso_693-3,iso_change_note,wals_codes
tnh,maia1253,Maiani,language,established,kauk1240,-4.55066,145.239,tnh,tnh,,
sks,maia1254,Maia,language,established,kauk1240,-4.50212,145.096,sks,sks,,
ayz,maib1239,Maybrat,language,established,,-1.3679,132.591,ayz,ayz,,may
,maid1261,Maiduguri,dialect,,cent2050,,,,,,
,maid1262,Maiduan,family,established,,,,,,,
,maih1239,Maiha,dialect,,nzan1240,,,,,,
mmm,maii1238,Maii,language,established,bier1245,-16.7388,168.211,mmm,mmm,,
mgu,mail1248,Mailu,language,established,mail1249,-10.3657,149.521,mgu,mgu,,mgi
,mail1249,Mailuan,family,established,,,,,,,
,maim1251,Maimaka,dialect,,maib1239,,,,,,
vmf,main1267,Mainfränkisch,language,established,high1287,50.005,8.621,vmf,vmf,,
,main1268,Mainfränkisch,dialect,,mose1248,,,,,,
,main1269,Mainstream East Bodish,family,established,east1469,,,,,,
,main1270,Maingtha,dialect,,acha1249,,,,,,
,main1271,Mainypilgino,dialect,,kere1280,,,,,,
cwb,main1272,Maindo,language,established,maku1247,-18.3143,36.5941,cwb,cwb,,
,main1273,Maindo,dialect,,chuw1238,,,,,,
,main1274,Maïngao,dialect,,laka1254,,,,,,
xkl,main1275,Mainstream Kenyah,language,established,keny1280,3.54443,114.039,xkl,xkl,,
,main1276,Mainoki,dialect,,sime1242,,,,,,
,main1277,Maina-Chawi,family,established,cahu1265,,,,,,
,main1279,Mainline Pano,family,established,pano1256,,,,,,
,main1280,Mainland Eastern Saami,family,established,east2324,,,,,,
,main1281,Main-Gwamhi,family,established,duka1250,,,,,,
,main1282,Mainland North Halmaheran,family,established,nort2924,,,,,,
,main1283,Mainstream Lowland East Cushitic,family,established,sout3055,,,,,,
,maip1246,Maipure,language,established,maip1247,4.8,-67.5,,,,mpr
,maip1247,Maipure-Avane,family,established,maip1248,,,,,,
,maip1248,Maipure-Yavitero,family,established,nort2990,,,,,,
,mair1253,Mairasi,family,established,,,,,,,
mbq,mais1250,Maisin,language,established,nucl1744,-9.22853,148.731,mbq,mbq,,msn
,mais1251,Maisawiet,dialect,,maib1239,,,,,,
,mais1252,Maisefa,dialect,,maib1239,,,,,,
mai,mait1250,Maithili,language,established,mait1255,26.3817,86.2211,mai,mai,,mai
,mait1251,Maitaria,dialect,,rabh1238,,,,,,
,mait1252,Maite,dialect,,maib1239,,,,,,
,mait1253,Maitsi,dialect,,maqu1238,,,,,,
,mait1254,Maithili-Magahi,family,established,biha1245,,,,,,
,mait1255,Maithilic,family,established,mait1254,,,,,,
mum,maiw1249,Maiwala,language,established,taup1241,-10.3282,150.33,mum,mum,,
wmm,maiw1250,Maiwa (Indonesia),language,established,mase1250,-3.59444,119.978,wmm,wmm,,
mti,maiw1251,Maiwa (Papua New Guinea),language,established,daga1274,-9.69836,149.274,mti,mti,,
,maiw1252,Maiwa,dialect,,maiw1251,,,,,,
,maiy1240,Maiyah,dialect,,maib1239,,,,,,
,maiz1237,Maizuru,dialect,,kink1238,,,,,,
mpe,maja1242,Majang,language,established,surm1244,7.6843,35.0228,mpe,mpe,,maj
,maje1237,Majene,dialect,,mand1442,,,,,,
xmj,maje1243,Majera,language,established,jina1243,11.1433,15.044,xmj,xmj,,
mmj,majh1236,Majhwar,language,established,mund1336,22.8792,83.6138,mmj,mmj,,
,majh1251,Majh-Kumaiya,dialect,,garh1243,,,,,,
,majh1252,Majhi (Panjabi),dialect,,panj1256,,,,,,
mjz,majh1253,Majhi,language,established,uncl1473,29.4559,80.3788,mjz,mjz,,
,majh1254,Majhi-Korwa,dialect,,korw1242,,,,,,
,maji1238,Majingai,dialect,,sarr1246,,,,,,
,maka1300,Mak-Ai-Cham,family,established,maon1239,,,,,,
,maka1301,Makaraka,dialect,,zand1248,,,,,,
,maka1302,Makale,dialect,,yaoo1241,,,,,,
mcp,maka1304,Makaa,language,established,maka1324,4.15471,13.0789,mcp,mcp,,mkz
mfp,maka1305,Makassar Malay,language,established,vehi1234,-5.16108,119.408,mfp,mfp,,
,maka1306,Makada,dialect,,ramo1244,,,,,,
,maka1307,Makatian,dialect,,selu1242,,,,,,
,maka1308,Makariki,dialect,,amah1245,,,,,,
,maka1309,Makaheeliga,dialect,,palu1253,,,,,,
,maka1310,Makassar,family,established,sout2923,,,,,,
mak,maka1311,Makasar,language,established,nucl1727,-5.65551,119.838,mak,mak,,mks
,maka1312,Makale (Indonesia),dialect,,tora1261,,,,,,
,maka1313,Makatao,dialect,,sira1267,,,,,,
aup,maka1315,Makayam,language,established,nucl1713,-8.37312,142.706,aup,aup,,
mkz,maka1316,Makasae,language,established,east2520,-8.65843,126.507,mkz,mkz,,mkj
,maka1317,Makasai,dialect,,maka1316,,,,,,
myh,maka1318,Makah,language,established,sout2981,48.3258,-124.616,myh,myh,,mak
,maka1322,Makari,dialect,,mpad1242,,,,,,
,maka1323,Makaa-Njem (A.80),family,established,bant1295,,,,,,
,maka1324,Makaaic,family,established,ndze1234,,,,,,
mkg,makc1235,Mak (China),language,established,maka1300,25.5946,107.726,mkg,mkg,,
,make1248,Makeke,dialect,,okul1238,,,,,,
,make1249,Make,dialect,,fang1246,,,,,,
,make1250,Makere,dialect,,mang1394,,,,,,
,make1251,Maket,dialect,,tang1348,,,,,,
vmk,makh1260,Makhuwa-Shirima,language,established,maku1279,-14.251,36.5249,vmk,vmk,,
mgh,makh1261,Makhuwa-Meetto,language,established,maku1279,-11.9553,38.6874,mgh,mgh,,
xmc,makh1262,Makhuwa-Marrevone,language,established,maku1279,-16.9394,39.1203,xmc,xmc,,
,makh1263,Makhuwana,dialect,,makh1262,,,,,,
vmw,makh1264,Makhuwa,language,established,maku1279,-14.8509,38.8052,vmw,vmw,,mua
mhm,makh1265,Makhuwa-Moniga,language,established,maku1279,-17.294,38.093,mhm,mhm,,
xsq,makh1266,Makhuwa-Saka,language,established,maku1279,-13.6443,39.5323,xsq,xsq,,
,makh1267,Makhua-Nyanja (Mixed Language),family,established,mixe1287,,,,,,
,maki1248,Makiang,dialect,,uppe1427,,,,,,
,makk1244,Mak,dialect,,makc1235,,,,,,
,makl1245,Maklere,dialect,,maka1316,,,,,,
mgf,makl1246,Maklew,language,established,bula1259,-7.74424,139.273,mgf,mgf,,mkl
pbl,makn1235,Mak (Nigeria),language,established,bikw1236,9.37299,11.1337,pbl,pbl,,
zmh,mako1250,Makolkol,language,established,bain1263,-4.87995,151.709,zmh,zmh,,
kde,mako1251,Makonde,language,established,ruvu1234,-10.9906,39.5133,kde,kde,,mkd
,mako1252,Makoda,dialect,,budu1250,,,,,,
,mako1253,Makoma,dialect,,sima1258,,,,,,
,makp1238,Makpa,dialect,,dumi1241,,,,,,
,makr1243,Makrani,dialect,,sout2642,,,,,,
,makr1244,Makrana,dialect,,mait1250,,,,,,
,maku1246,Máku,language,established,,1.35,-66.43333333,,,,mkw
,maku1247,Makua (P.30),family,established,soth1251,,,,,,
,maku1272,Makuric,family,established,yimc1239,,,,,,
jmn,maku1273,Makuri Naga,language,established,maku1272,26.2072,95.1618,jmn,jmn,,
,maku1274,Makutu,dialect,,balo1261,,,,,,
,maku1275,Makutana,dialect,,mang1396,,,,,,
,maku1276,Makura,dialect,,nama1268,,,,,,
lva,maku1277,Maku'a,language,established,east2732,-8.40372,127.239,lva,lva,,
mpu,maku1278,Makuráp,language,established,tupa1251,-11.8701,-64.3201,mpu,mpu,,
,maku1279,Makua-Lomwe,family,established,maku1247,,,,,,
ymk,makw1236,Makwe,language,established,swah1254,-10.4673,40.0274,ymk,ymk,,
umn,maky1235,Makyan Naga,language,established,lein1236,,,umn,umn,,
lon,mala1256,Malawi Lomwe,language,established,makh1267,-15.5673,35.4335,lon,lon,,
,mala1389,Malanga,dialect,,maba1277,,,,,,
xml,mala1412,Malaysian Sign Language,language,established,mala1548,2.946,101.366,xml,xml,,
,mala1432,Malali,language,established,maxa1246,-16.833987,-42.282716,,,,
,mala1453,Malatya,dialect,,nucl1235,,,,,,
,mala1455,Malakka Besisi,dialect,,besi1244,,,,,,
,mala1456,Malang,dialect,,male1282,,,,,,
ima,mala1457,Mala Malasar,language,established,tami1299,,,ima,ima,,
ymr,mala1458,Malasar,language,established,tami1298,,,ymr,ymr,,
mjo,mala1459,Malankuravan,language,established,mala1541,8.45063,77.093,mjo,mjo,,
,mala1460,Malayadiars,dialect,,mala1459,,,,,,
,mala1462,Mala Pulayan,dialect,,pali1274,,,,,,
mjr,mala1463,Malavedan,language,established,mala1541,8.85517,77.2038,mjr,mjr,,
mal,mala1464,Malayalam,language,established,mala1541,9.59208,76.7651,mal,mal,,mym
,mala1465,Malabar,dialect,,mala1464,,,,,,
mjq,mala1466,Malaryan,language,established,mala1541,10.4468,76.5586,mjq,mjq,,
,mala1467,Malaya Tamil,dialect,,tami1289,,,,,,
mjp,mala1468,Malapandaram,language,established,tami1299,8.59225,77.272,mjp,mjp,,
,mala1469,Malakanagiri Koya,dialect,,koya1251,,,,,,
,mala1470,Malal,dialect,,timn1235,,,,,,
ruy,mala1471,Mala (Nigeria),language,established,kaur1268,10.5776,8.09838,ruy,ruy,,
,mala1472,Malamba,dialect,,budu1250,,,,,,
,mala1473,Mala,dialect,,tong1318,,,,,,
,mala1474,Malalulu,dialect,,poko1261,,,,,,
swk,mala1475,Malawi Sena,language,established,sena1270,-16.6183,34.991,swk,swk,,
zlm,mala1479,Malay,language,established,sing1270,1.85856,103,zlm,zlm,,ktp myk
xdy,mala1480,Malayic Dayak,language,established,west2821,-2.78384,111.136,xdy,xdy,,
xmm,mala1481,"Malay, Manado",language,established,mana1300,1.48099,124.843,xmm,xmm,,mds
ccm,mala1482,Malaccan Creole Malay,language,established,vehi1234,3.93,110.75,ccm,ccm,,
,mala1483,Malagheti,dialect,,tali1259,,,,,,
mln,mala1484,Malango,language,established,nort2832,-9.61383,160.118,mln,mln,,
,mala1485,Malaita-San Cristobal,family,established,sout2853,,,,,,
mqz,mala1487,Malasanga,language,established,kora1297,-5.9401,147.058,mqz,mqz,,
,mala1488,Malai,dialect,,mutu1242,,,,,,
mmt,mala1489,Malalamai,language,established,west2862,-5.77495,146.642,mmt,mmt,,
,mala1490,Malaweg,dialect,,itaw1240,,,,,,
mlz,mala1491,Malaynon,language,established,akla1240,11.8564,121.919,mlz,mlz,,
,mala1492,Malay (Ati),dialect,,atii1237,,,,,,
,mala1493,Malang-Pasuruan,dialect,,east2487,,,,,,
ped,mala1494,Mala (Papua New Guinea),language,established,kauk1240,-4.35889,145.04,ped,ped,,
mkr,mala1495,Malas,language,established,dimi1245,-4.76685,145.621,mkr,mkr,,
mbp,mala1522,Malayo,language,established,east2572,10.9286,-73.4056,mbp,mbp,,dam
,mala1531,Malabu (Bata),dialect,,bata1314,,,,,,
,mala1532,Malabu,dialect,,jimi1254,,,,,,
mcm,mala1533,Malacca-Batavia Creole,language,established,mala1543,-2,129,mcm,mcm,,mlc
,mala1534,Malaweg,language,established,iban1268,,,,,,
,mala1536,Malayo-Sumbawan,family,established,mala1545,,,,,,
,mala1537,Malagasic,family,established,east2713,,,,,,
,mala1538,Malayic,family,established,nort3170,,,,,,
,mala1539,Malakula,family,established,cent2269,,,,,,
,mala1540,Malaita-Makira,family,established,mala1485,,,,,,
,mala1541,Malayalamoid,family,established,tami1298,,,,,,
,mala1542,Malaita,family,established,mala1540,,,,,,
,mala1543,Malayo-Portuguese Creole,family,established,macr1272,,,,,,
,mala1544,Malabar-Sri Lanka Portuguese,language,established,indo1327,7.25,80.67,,,,
,mala1545,Malayo-Polynesian,family,established,nucl1752,,,,,,
,mala1547,Malay based pidgin (Pidgin),family,established,pidg1258,,,,,,
,mala1548,Malaysian Sign,family,established,asli1244,,,,,,
bfo,malb1235,Malba Birifor,language,established,biri1257,9.78465,-2.90623,bfo,bfo,,
,male1280,Malekshahi,dialect,,sout2640,,,,,,
,male1281,Maleksh ahi,dialect,,sout2640,,,,,,
pkt,male1282,Maleng,language,established,chut1246,17.9135,105.527,pkt,pkt,,
,male1283,Malele,dialect,,mang1394,,,,,,
mdy,male1284,Male (Ethiopia),language,established,nort3161,5.91975,36.9892,mdy,mdy,,mle
,male1285,Malen-Utwe,dialect,,kosr1238,,,,,,
mgl,male1289,Maleu-Kilenge,language,established,viti1243,-5.61613,148.445,mgl,mgl,,mlu
,male1290,Maleu,dialect,,male1289,,,,,,
mdc,male1291,Male (Papua New Guinea),language,established,mind1258,-5.49975,145.757,mdc,mdc,,
pqm,male1292,Malecite-Passamaquoddy,language,established,east2700,45.4945,-67.4081,pqm,pqm,,psm
,male1293,Malecite,dialect,,male1292,,,,,,
gut,male1297,Maléku Jaíka,language,established,voti1248,10.7485,-84.7318,gut,gut,,
mlx,malf1237,Malfaxal,language,established,sout3197,-16.5499,167.509,mlx,mlx,,
vml,malg1242,Malgana,language,established,kart1250,-26.211,114.245,vml,vml,,
mxf,malg1250,Malgbe,language,established,koto1265,12.5342,14.8475,mxf,mxf,,
,malh1241,Malham,dialect,,musl1236,,,,,,
,malh1242,Malhi,dialect,,dhat1238,,,,,,
,mali1242,Malibu,language,established,uncl1493,,,,,,
,mali1277,Maliki,dialect,,aima1241,,,,,,
,mali1278,Malieng,dialect,,male1282,,,,,,
mgq,mali1279,Malila,language,established,mbey1234,-9.16619,33.339,mgq,mgq,,
mzd,mali1280,Malimba,language,established,dual1244,3.67696,9.67186,mzd,mzd,,
,mali1281,Malibcong Banao,dialect,,bana1288,,,,,,
,mali1282,Maligan,dialect,,taga1273,,,,,,
mli,mali1283,Malimpung,language,established,mase1250,-3.6996,119.76,mli,mli,,
gcc,mali1284,Mali,language,established,bain1263,-4.71826,152.214,gcc,gcc,,mli
tcf,mali1285,Malinaltepec Me'phaa,language,established,meph1234,17.2122,-98.6322,tcf,tcf,,
,mali1286,Malinaltepec,dialect,,mali1285,,,,,,
mwj,mali1287,Maligo,language,spurious,book1242,-7.93095,15.7421,mwj,mwj,,
mlf,mall1246,Mal,language,established,phay1240,19.273,101.204,mlf,mlf,,
,mall1247,Mallango,dialect,,sout2908,,,,,,
,maln1239,Malngin,dialect,,guri1247,,,,,,
mla,malo1243,Malo,language,established,east2754,-15.6835,167.16,mla,mla,,tmm
,malo1244,Malom,dialect,,mada1285,,,,,,
mbk,malo1245,Malol,language,established,siss1245,-3.11695,142.244,mbk,mbk,,
mkb,malp1246,Mal Paharia,language,established,gaud1238,24.087,87.3507,mkb,mkb,,
,malp1247,Mal Paharia,dialect,,west2381,,,,,,
mdl,malt1238,Maltese Sign Language,language,established,sign1237,35.907,14.4824,mdl,mdl,,
,malt1247,Maltese English,dialect,,macr1271,,,,,,
,malt1248,Malto,family,established,kuru1300,,,,,,
mlt,malt1254,Maltese,language,established,nort3191,35.8884,14.4508,mlt,mlt,,mlt
,malu1244,Malual,dialect,,sout2832,,,,,,
mll,malu1245,Malua Bay,language,established,nort3223,-15.9813,167.208,mll,mll,,
,malu1246,Malunda,dialect,,mand1442,,,,,,
,malu1250,Ma'lula,dialect,,west2763,,,,,,
mup,malv1243,Malvi,language,established,bhil1254,23.488,75.562,mup,mup,,
,malv1244,Malvi Proper,dialect,,malv1243,,,,,,
,malw1235,Malwa,dialect,,panj1256,,,,,,
,mama1269,Mamasani,dialect,,sout2647,,,,,,
,mama1270,Mamalgha Munji,dialect,,munj1244,,,,,,
myk,mama1271,Mamara Senoufo,language,established,nort3254,12.4871,-5.28245,myk,myk,,
mma,mama1272,Mama,language,established,nige1254,8.8062,8.78601,mma,mma,,
,mama1273,Mamaq,dialect,,keri1250,,,,,,
,mama1274,Mamala,dialect,,hitu1239,,,,,,
mmn,mama1275,Mamanwa,language,established,cent2246,9.44744,125.548,mmn,mmn,,mmn
mqj,mama1276,Mamasa,language,established,tora1260,-3.0811,119.484,mqj,mqj,,mms
mhf,mama1277,Mamaa,language,established,finu1234,-6.35558,146.576,mhf,mhf,,
wmd,mama1278,Mamaindé,language,established,nort3153,-13.2396,-59.9925,wmd,wmd,,
,mamb1292,Mambangura,dialect,,ngur1261,,,,,,
,mamb1293,Mambe',dialect,,diii1241,,,,,,
mcs,mamb1294,Mambai (Atlantic-Congo),language,established,tupu1245,9.6121,14.0013,mcs,mcs,,mmi
,mamb1295,Mamba (Democratic Republic of Congo),dialect,,zimb1251,,,,,,
mgr,mamb1296,Mambwe-Lungu,language,established,fipa1239,-8.86817,31.2269,mgr,mgr,,mmw
,mamb1297,Mambwe,dialect,,mamb1296,,,,,,
,mamb1298,Mamba,dialect,,vunj1238,,,,,,
,mamb1299,Mambaya,dialect,,pomo1271,,,,,,
,mamb1303,Mambisa,dialect,,alur1250,,,,,,
,mamb1304,Mambump,dialect,,mapo1242,,,,,,
mvd,mamb1305,Mamboru,language,established,kamb1320,-9.42302,119.55,mvd,mvd,,
mgm,mamb1306,Mambae,language,established,timo1260,-9.19552,125.475,mgm,mgm,,
,mamb1307,Mambai,dialect,,mamb1306,,,,,,
,mamb1308,Mambi,dialect,,aral1243,,,,,,
,mamb1309,Mambiloid,family,established,nort3168,,,,,,
,mamb1310,Mambila-Vute,family,established,konj1251,,,,,,
,mamb1311,Mambila-Mbongno,family,established,mamb1310,,,,,,
,mamb1312,Mambila,family,established,mamb1311,,,,,,
,mame1240,Mamean,family,established,grea1277,,,,,,
,mamf1238,Mamfe,family,established,sout3152,,,,,,
mam,mamm1241,Mam,language,established,mame1240,14.8034,-91.7231,mam,mam,,
,mamn1243,Mamna'a,dialect,,diii1241,,,,,,
,mamo1239,Mamoria,dialect,,jama1261,,,,,,
maw,mamp1244,Mampruli,language,established,mamp1246,10.3884,-0.74675,maw,maw,,mmp
,mamp1245,Mampoko,dialect,,balo1261,,,,,,
,mamp1246,Mampruli-Dagbani,family,established,sout3205,,,,,,
,mamu1253,Mamu,dialect,,dyir1250,,,,,,
kdf,mamu1254,Mamusi,language,established,mamu1256,-5.84776,151.033,kdf,kdf,,
mqx,mamu1255,Mamuju,language,established,nort2894,-2.50762,119.082,mqx,mqx,,
,mamu1256,Mamusa-Mengen,family,established,meng1266,,,,,,
mdi,mamv1243,Mamvu,language,established,mang1425,2.68167,28.9862,mdi,mdi,,mmv
znk,mana1248,Manangkari,language,unattested,iwai1247,-11.361,132.352,znk,znk,,
,mana1287,Manangba-Nar-Phu,family,established,guru1260,,,,,,
nmm,mana1288,Manange,language,established,mana1287,28.6416,84.0515,nmm,nmm,,nmm
,mana1289,Managobla,dialect,,gola1255,,,,,,
,mana1290,Manang,dialect,,mfum1238,,,,,,
,mana1291,Manawadji,dialect,,bera1261,,,,,,
,mana1292,Manangeer,dialect,,thur1255,,,,,,
,mana1293,Manawi,dialect,,amba1265,,,,,,
,mana1294,Manamic,family,established,kair1261,,,,,,
mva,mana1295,Manam,language,established,mana1301,-4.07921,145.033,mva,mva,,mnm
,mana1296,Mananga,dialect,,tali1262,,,,,,
mle,mana1298,Manambu,language,established,nucl1642,-4.19082,142.862,mle,mle,,mbu
,mana1299,Manao,language,established,uncl1449,-3.199203,-60.107117,,,,
,mana1300,Manadoic Malay,family,established,east2743,,,,,,
,mana1301,Manam-Sepa,family,established,bamm1241,,,,,,
,mana1302,Manambu based pidgin (Pidgin),family,established,pidg1258,,,,,,
,manc1250,Manchu-Jurchen,family,established,tung1282,,,,,,
,manc1251,Manchu-Xibe,family,established,manc1250,,,,,,
mnc,manc1252,Manchu,language,established,manc1251,47.3122,126.557,mnc,mnc,,mnc
mjl,mand1409,Mandeali,language,established,hima1250,31.5425,77.0419,mjl,mjl,,
,mand1410,Mandyam Brahmin,dialect,,tami1289,,,,,,
,mand1411,Manda-Kui,family,established,kond1294,,,,,,
,mand1412,Manda-Pengo,family,established,mand1411,,,,,,
mha,mand1413,Manda (India),language,established,mand1412,20.0962,83.6749,mha,mha,,
,mand1414,Mandla (Dravidian),dialect,,nort2702,,,,,,
cmn,mand1415,Mandarin Chinese,language,established,mand1471,40.0209,116.228,cmn,cmn,,kug mnd
zma,mand1416,Manda (Australia),language,established,amem1235,-13.6481,129.885,zma,zma,,
zmk,mand1417,Mandandanyi,language,established,sout2765,-26.573,148.978,zmk,zmk,,
,mand1418,Mandjalpingu,dialect,,djin1252,,,,,,
mfv,mand1419,Mandjak,language,established,manj1250,12.829,-15.9217,mfv,mfv,,mjk
,mand1420,Mandiakuy,dialect,,daha1240,,,,,,
,mand1421,Manda,dialect,,vend1245,,,,,,
,mand1422,Mandla,dialect,,tswa1255,,,,,,
mgs,mand1423,Manda (Tanzania),language,established,mand1475,-10.3991,34.7424,mgs,mgs,,
mqu,mand1425,Mandari,language,established,bari1283,5.83656,31.2327,mqu,mqu,,
,mand1426,Mandura-Dibate-Metemma,dialect,,gumu1244,,,,,,
,mand1427,Mandura,dialect,,mand1426,,,,,,
,mand1428,Mandala,dialect,,maba1277,,,,,,
,mand1429,Mandaba,dialect,,maba1277,,,,,,
,mand1431,Manding-Kpelle,family,established,west2780,,,,,,
,mand1432,Manding-Jogo,family,established,cent2047,,,,,,
,mand1433,Manding-Vai,family,established,mand1432,,,,,,
,mand1434,Manding-Mokole,family,established,mand1433,,,,,,
,mand1435,Manding,family,established,mand1434,,,,,,
mnk,mand1436,Mandinka,language,established,west2499,12.8165,-15.6539,mnk,mnk,,mdk mkg
,mand1437,Mande Samo,family,established,samo1302,,,,,,
,mand1438,Mando,dialect,,kane1243,,,,,,
,mand1439,Mandusir,dialect,,biak1248,,,,,,
tbf,mand1440,Mandara,language,established,taba1270,-2.7828,151.956,tbf,tbf,,
mdr,mand1442,Mandar,language,established,nort2894,-3.34717,119.068,mdr,mdr,,mnr
mqr,mand1443,Mander,language,established,tora1268,-2.29479,138.751,mqr,mqr,,
aax,mand1444,Mandobo Atas,language,established,mand1473,-5.69357,140.624,aax,aax,,
bwp,mand1445,Mandobo Bawah,language,established,mand1473,-6.37255,140.451,bwp,bwp,,
mhq,mand1446,Mandan,language,established,core1249,47.6631,-102.376,mhq,mhq,,mdn
,mand1447,Manduka,dialect,,sout2994,,,,,,
mht,mand1448,Mandahuaca,language,established,inla1264,1.06636,-66.7231,mht,mht,,
,mand1468,Mandaic,family,established,east2680,,,,,,
,mand1469,Mande,family,established,,,,,,,
,mand1470,Mandi-Muniwara,family,established,mari1433,,,,,,
,mand1471,Mandarinic,family,established,nort3155,,,,,,
,mand1472,Mandaraic,family,established,marg1267,,,,,,
,mand1473,Mandobo,family,established,dumu1247,,,,,,
,mand1474,Mandi-Nyokon,family,established,west2826,,,,,,
,mand1475,Manda-Ngoni,family,established,sout3185,,,,,,
,mane1239,Mane,dialect,,bala1301,,,,,,
,mane1261,Mañegu,dialect,,fala1241,,,,,,
,mane1262,Manehas,dialect,,baka1273,,,,,,
,mane1264,Maneo,dialect,,manu1258,,,,,,
,mane1265,Maneta,dialect,,wers1238,,,,,,
jet,mane1266,Manem,language,established,wari1265,-2.99145,141.02,jet,jet,,mem
,mane1267,Manenkan,family,established,east2425,,,,,,
,mane1268,Manenguba,family,established,ngoe1239,,,,,,
,mang1364,Mangio,language,established,uncl1493,,,,,,
,mang1376,Mangalore,dialect,,goan1235,,,,,,
,mang1377,Mangic,family,established,pala1352,,,,,,
zng,mang1378,Mang,language,established,mang1377,21.4305,102.133,zng,zng,,
,mang1379,Mangkong,dialect,,east2332,,,,,,
mpc,mang1381,Mangarayi,language,established,mang1423,-14.7982,133.803,mpc,mpc,,myi
zme,mang1382,Mangerr,language,established,giim1238,-12.2391,132.973,zme,zme,,
mem,mang1383,Mangala,language,established,marr1265,-18.6597,123.769,mem,mem,,
,mang1384,Mangalili,dialect,,guma1253,,,,,,
,mang1385,Manggalili,dialect,,gupa1247,,,,,,
,mang1386,Mang (Nigeria),dialect,,nucl1240,,,,,,
myj,mang1387,Mangayat,language,established,fero1243,8.38023,25.9024,myj,myj,,
,mang1388,Mangum,dialect,,degg1238,,,,,,
,mang1389,Mangehele,dialect,,kagu1239,,,,,,
,mang1390,Mangoche,dialect,,yaoo1241,,,,,,
,mang1391,Manganja,dialect,,nyan1308,,,,,,
,mang1392,Mangkunge,dialect,,ngem1255,,,,,,
,mang1393,Mangbetu-Asua,family,established,cent2225,,,,,,
mdj,mang1394,Mangbetu,language,established,mang1424,2.5511,27.0712,mdj,mdj,,mbt
mdk,mang1396,Mangbutu,language,established,mang1425,2.74779,29.7358,mdk,mdk,,
,mang1397,Mang (Chad),dialect,,laka1254,,,,,,
mge,mang1398,Mango,language,established,bedi1236,8.75884,16.9082,mge,mge,,mgq
kby,mang1399,Manga Kanuri,language,established,east2718,13.557,10.701,kby,kby,,
,mang1400,Manga,dialect,,mang1399,,,,,,
mrv,mang1401,Mangareva,language,established,nucl1751,-23.1095,-134.97,mrv,mrv,,
