EA_id,Society_name_EA,v107,v112,v113,v114,v100,v102,v104,v106,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag13,Kasena, KASENA. . ,NA,NA,NA,0,1910,11,-1,1,1,0,2,6,1,8,7,5,9,1,8,9,11,6,2,4,9,1,9,9,9,8,7,15,9,4,3,6,7,0,4,2,0,0,6,1,1,1,7,1,6,1,1,8,0,6,0,0,0,0,0,0,2,3,9,0,9,0,0,0,0,0,0,9,0,0,1,9,3,2,1,1,6,4,7,4,0,2,2,2,7,2,2,2,2,4,8,1,0, A , g ,13,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag10,Konkomba, KONKOMBA. ,8,NA,61,0,1940,10,0,1,1,1,1,6,2,3,5,5,9,1,8,9,11,6,2,4,3,1,9,9,9,13,2,15,9,5,3,6,6,0,3,1,2,0,6,1,1,1,7,1,6,1,1,0,8,6,0,2,6,1,2,1,3,3,0,9,9,0,9,9,9,9,1,9,1,9,1,9,2,1,9,9,6,4,6,4,0,2,2,2,4,8,0,0,0,0,0,1,0, A , g ,10,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag35,Kulango, KULANGO . ,NA,NA,NA,0,1910,7,-3,1,1,0,2,6,3,2,8,6,9,2,4,9,11,3,9,1,9,3,9,9,9,1,4,15,9,0,3,5,7,3,3,1,0,0,0,1,3,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,1,2,3,3,4,3,4,0,2,2,9,4,8,5,2,9,0,8,0,0, A , g ,35,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag41,Kusasi, KUSASI. . ,NA,NA,NA,0,1920,11,0,0,0,0,3,7,1,2,8,6,9,1,8,9,11,6,1,4,9,2,9,9,9,8,7,15,9,4,5,6,5,0,3,1,2,0,6,1,0,1,7,2,7,2,1,0,1,6,0,2,0,0,0,0,2,3,0,9,9,0,9,0,0,0,0,9,1,9,1,9,0,0,1,2,0,0,0,0,0,2,2,9,4,8,0,0,0,0,0,1,0, A , g ,41,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag11,Lobi, LOBI. . . ,NA,NA,NA,0,1910,10,-4,2,1,0,1,6,2,8,5,5,9,1,10,3,1,3,9,1,9,4,3,9,9,1,4,3,3,1,3,6,5,3,3,1,0,6,0,1,0,1,7,1,6,3,1,0,0,6,0,2,6,1,4,1,2,3,0,0,9,0,9,9,9,9,1,9,1,9,1,9,2,2,0,0,5,1,2,4,0,5,2,9,7,9,0,0,0,0,0,1,0, A , g ,11,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag28,Nono, NONO. . . ,NA,NA,NA,0,1930,14,-4,1,0,2,2,5,1,8,8,6,9,1,8,9,11,2,9,0,0,0,0,0,0,0,0,0,0,0,5,6,7,7,4,2,4,0,0,10,0,1,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,4,2,0,0,6,4,0,0,0,6,2,9,7,9,0,0,0,0,0,0,0, A , g ,28,0,0,0,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag46,Manprusi, MAMPRUSI. ,NA,NA,NA,0,1920,10,-1,0,0,0,3,7,1,2,8,6,9,1,8,9,11,0,0,3,9,2,9,9,9,8,7,15,9,4,5,6,7,0,3,3,0,0,0,10,0,1,7,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,2,2,9,4,8,0,0,0,0,0,0,0, A , g ,46,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag31,Minianka, MINIANKA. ,NA,NA,NA,0,1910,12,-6,1,1,0,2,6,1,2,8,6,9,1,8,9,11,2,9,3,9,1,9,9,9,0,0,0,0,0,3,6,7,0,4,3,0,0,0,6,0,1,3,1,6,1,1,1,0,6,0,0,0,1,0,0,2,3,9,0,3,0,0,0,9,0,0,9,1,9,2,9,4,1,1,2,6,4,6,4,2,5,2,9,7,9,0,0,0,0,0,1,0, A , g ,31,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag50,Moba, MOBA. . . ,NA,NA,NA,0,1910,11,1,0,1,0,2,7,5,8,8,5,9,1,8,9,11,0,0,4,9,1,9,9,9,0,0,0,0,0,3,6,6,0,2,2,2,0,0,1,0,1,7,2,6,1,1,0,0,6,0,0,0,1,2,0,2,3,0,0,9,0,0,0,9,9,0,9,1,9,1,9,3,1,5,5,6,4,6,4,0,2,2,9,4,8,0,0,0,0,0,0,0, A , g ,50,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag47,Mossi Ouagadou, MOSSI . . ,8,NA,60,0,1900,12,-2,1,1,0,2,6,1,8,5,5,9,1,8,3,1,2,9,4,9,1,9,9,9,7,8,15,9,2,3,6,5,7,3,4,2,8,0,5,0,1,7,2,6,1,1,1,1,5,8,1,6,1,1,1,4,3,9,9,9,9,9,9,9,9,9,9,4,9,2,9,4,1,1,1,7,4,7,4,0,2,2,9,4,8,0,0,0,0,0,1,0, A , g ,47,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag12,Nankanse, NANKANSE. ,NA,NA,NA,0,1910,10,-1,0,1,1,2,6,1,8,7,5,9,1,8,3,1,6,2,4,9,2,9,9,9,8,7,15,9,4,3,6,5,0,4,1,2,0,6,1,1,1,7,2,6,2,1,0,1,6,0,2,0,1,2,1,2,9,0,9,9,0,9,0,9,9,9,9,1,9,1,9,2,1,1,2,6,4,6,4,0,2,2,9,4,8,2,2,9,7,9,1,0, A , g ,12,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag42,Nunuma, NUNUMA. . ,NA,NA,NA,0,1910,12,-3,1,1,0,2,6,1,8,8,6,9,1,8,9,11,6,2,4,9,1,9,9,9,0,0,0,0,0,5,6,5,0,4,2,0,0,0,1,0,1,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,3,2,1,2,6,4,6,4,0,6,2,1,7,9,0,0,0,0,0,0,0, A , g ,42,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag32,Senufo, SENUFO. . ,NA,NA,NA,0,1900,10,-6,2,0,0,1,7,1,2,8,5,9,1,8,9,11,2,9,4,3,1,9,9,9,1,4,15,9,0,6,6,7,0,4,2,0,0,0,3,0,1,3,1,7,1,1,0,1,6,0,0,6,1,1,0,2,3,0,3,9,0,0,9,9,9,0,9,1,9,2,9,4,1,0,0,6,4,6,4,6,2,2,9,4,8,5,2,9,7,9,1,0, A , g ,32,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag51,Somba, SOMBA . . ,NA,NA,NA,0,1940,11,1,0,0,0,3,7,2,8,7,5,9,1,8,9,11,6,1,4,9,1,9,9,9,8,7,15,9,0,3,6,7,0,3,1,0,0,0,1,0,1,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,2,0,0,6,4,6,4,6,2,2,9,4,8,0,0,0,0,0,0,0, A , g ,51,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag36,Lowiili, LOWIILI . ,NA,NA,NA,0,1950,11,-3,1,0,0,2,7,1,2,8,6,9,1,8,3,1,6,1,4,9,4,3,9,9,1,4,3,3,1,5,6,5,0,0,0,0,0,0,1,0,1,7,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,5,2,9,7,9,0,0,0,0,0,0,0, A , g ,36,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag52,Tem, TEM . . . ,NA,NA,NA,0,1950,11,1,0,1,0,2,7,1,2,8,6,9,1,8,9,11,2,9,4,9,1,9,9,9,0,0,0,0,0,5,5,7,0,3,3,2,0,6,0,0,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,4,6,4,6,2,2,9,4,8,0,0,0,0,0,0,0, A , g ,52,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag43,Vagala, VAGALA. . ,NA,NA,NA,0,1920,8,-2,0,0,0,2,8,3,8,8,6,9,1,8,3,1,2,9,3,9,1,9,9,9,1,4,15,9,0,3,6,7,0,3,0,0,0,0,1,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,5,2,9,7,9,0,0,0,0,0,0,0, A , g ,43,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag2,Yatenga, YATENGA . ,NA,NA,NA,0,1950,13,-2,1,0,0,2,7,1,8,8,5,9,1,8,9,11,2,9,4,9,1,9,9,9,7,8,15,9,4,5,6,5,7,4,3,2,4,4,5,5,1,7,1,7,1,1,1,1,6,9,2,6,1,9,1,4,3,9,3,3,9,9,9,9,9,1,9,5,4,2,9,4,2,0,0,6,4,6,4,0,2,2,9,4,8,0,0,0,0,0,1,6, A , g ,2,11,84,99,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af21,Ijaw, IJAW. . . ,1,NA,40,0,1920,2,6,0,0,4,1,5,1,8,8,6,9,1,10,3,1,0,0,1,9,1,9,4,9,0,0,0,0,0,3,5,7,0,3,3,0,0,0,3,0,1,7,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,2,1,0,0,0,0,0,0,0,5,2,7,8,8,0,0,0,0,0,0,0, A , f ,21,0,0,0,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af38,Abron, ABRON . . ,NA,NA,NA,0,1900,5,-3,0,1,0,1,8,1,2,8,6,9,1,10,3,1,3,9,1,9,3,9,9,9,1,4,15,9,1,3,6,7,0,3,3,0,0,0,0,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,4,3,4,0,5,2,0,8,8,0,0,0,0,0,0,0, A , f ,38,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af35,Adangme, ADANGME . ,NA,NA,NA,0,1940,6,0,0,1,0,1,8,1,2,4,6,9,1,8,9,11,2,9,4,9,2,9,9,9,0,0,0,0,0,3,5,7,0,3,2,0,0,0,5,0,1,3,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0, A , f ,35,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af23,Afikpo, AFIKPO. . ,NA,NA,NA,0,1950,6,8,1,0,2,1,6,1,2,7,5,9,1,8,9,11,2,9,3,9,4,9,9,9,13,2,14,3,0,5,5,7,6,4,2,1,0,4,2,2,1,7,1,7,2,1,9,9,6,0,2,0,0,2,0,5,3,9,9,9,0,9,0,0,9,0,9,2,9,1,9,4,2,9,9,0,0,0,0,2,5,3,9,8,8,0,0,0,0,0,1,0, A , f ,23,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af27,Afo, AFO . . . ,NA,NA,NA,0,1950,8,8,0,0,2,1,7,5,1,5,5,9,1,8,9,11,3,9,3,9,1,9,9,9,8,7,15,9,0,3,6,7,0,3,1,0,0,0,10,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,9,3,2,6,5,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0, A , f ,27,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af12,Akyem, AKYEM . . ,NA,NA,NA,0,1930,7,-1,0,1,0,1,8,1,8,8,5,0,0,0,0,0,2,9,1,9,4,9,9,9,0,0,0,0,1,3,4,7,0,3,3,0,0,0,1,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,2,0,0,3,2,3,1,0,5,2,2,0,8,0,0,0,0,0,0,0, A , f ,12,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag4,Tallensi, TALLENSI. ,8,2,59,0,1930,11,-1,1,0,0,2,7,1,2,7,5,9,1,8,2,6,6,1,4,9,2,9,9,9,7,8,15,9,4,5,6,5,5,4,1,1,5,6,1,1,1,7,2,7,2,1,9,1,6,9,2,6,1,2,2,2,3,9,9,9,9,9,9,9,9,9,9,2,9,1,9,2,2,4,5,6,4,6,4,4,2,2,9,4,8,2,2,9,7,9,1,2, A , g ,4,13,84,99,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af39,Anyi, ANYI. . . ,4,NA,45,0,1900,7,-4,0,1,0,1,8,1,8,7,6,2,1,10,3,1,2,9,1,9,4,9,9,9,1,4,3,3,0,3,5,5,0,4,3,0,0,0,0,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,4,1,2,4,2,4,2,4,0,5,2,2,8,8,0,0,0,0,0,0,0, A , f ,39,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af3,Ashanti, ASHANTI . ,7,2,45,0,1900,7,-2,0,1,2,0,7,1,8,7,5,2,3,1,1,10,3,9,4,3,4,9,9,9,1,4,2,2,2,3,5,7,7,4,3,2,6,2,1,3,1,3,1,6,2,1,1,0,6,0,0,9,1,1,0,3,3,3,0,9,0,0,9,9,9,0,9,4,9,1,9,2,2,6,5,3,4,3,4,2,6,2,9,8,8,0,0,0,0,0,1,6, A , f ,3,49,88,99,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag6,Futajalonke, FUTAJALON ,NA,NA,NA,0,1890,11,-13,0,0,0,5,5,1,2,5,5,9,1,8,9,11,2,9,3,9,1,9,9,9,10,1,8,1,5,3,6,8,0,4,3,4,0,0,6,2,1,7,2,8,1,1,0,0,0,0,0,9,9,9,3,2,3,0,0,0,0,0,9,9,9,9,9,4,9,2,9,3,2,0,0,6,4,7,1,6,2,2,9,4,8,2,2,0,3,8,1,6, A , g ,6,13,84,99,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af41,Attie, ATTIE . . ,NA,NA,NA,0,1890,6,-4,0,1,0,1,8,1,2,4,6,9,1,10,3,1,0,0,0,0,0,0,9,9,8,7,15,9,0,3,5,7,0,3,2,0,0,0,0,0,1,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,9,3,2,2,4,3,4,3,4,0,5,2,2,6,8,0,0,0,0,0,0,0, A , f ,41,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af45,Avikam, AVIKAM. . ,NA,NA,NA,0,1900,5,-5,0,1,4,1,4,1,8,8,6,9,1,10,3,1,0,0,1,9,3,9,9,9,6,4,15,9,0,3,5,7,0,3,2,0,0,0,0,0,1,3,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,1,2,4,3,4,3,4,6,5,2,0,8,8,0,0,0,0,0,0,0, A , f ,45,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af46,Bakwe, BAKWE . . ,NA,NA,NA,0,1900,5,-7,0,1,1,1,7,1,8,7,5,9,1,8,9,11,6,1,3,9,1,9,9,9,7,8,15,9,0,3,6,7,0,3,2,0,0,0,10,0,1,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6,4,6,4,0,5,2,2,8,2,0,0,0,0,0,0,0, A , f ,46,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af9,Baule, BAULE . . ,4,NA,45,0,1900,8,-5,0,1,2,1,6,3,8,8,5,9,3,1,1,10,2,9,1,9,4,3,9,9,1,4,15,9,0,3,5,7,0,3,2,0,0,0,1,0,1,3,1,6,3,1,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,9,9,0,9,1,9,1,9,4,1,2,4,3,4,3,4,6,5,2,2,8,8,0,0,0,0,0,1,0, A , f ,9,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af7,Bete, BETE. . . ,NA,NA,NA,0,1950,6,-7,0,1,1,1,7,1,8,7,5,9,1,8,9,11,6,2,4,3,1,9,9,9,8,7,15,9,4,3,5,7,5,4,1,1,0,0,1,2,1,3,1,6,1,0,0,0,8,8,0,6,1,2,0,5,0,0,0,9,9,0,9,9,9,0,9,1,9,1,9,1,1,4,5,1,9,6,1,6,5,2,2,8,8,0,0,0,0,0,1,2, A , f ,7,13,88,99,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af37,Buem, BUEM. . . ,NA,NA,NA,0,1900,3,1,0,2,1,1,6,1,2,7,6,9,1,8,9,11,2,9,4,3,1,9,9,9,8,7,15,9,0,3,5,7,4,3,2,0,0,0,1,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,4,2,0,0,6,4,6,4,0,5,0,9,7,9,5,2,9,4,8,0,0, A , f ,37,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af24,Edo, EDO . . . ,3,NA,41,0,1900,6,6,1,1,0,1,7,2,3,6,6,9,1,8,9,11,2,9,4,9,1,9,9,9,8,7,15,9,4,3,5,7,8,4,4,2,0,0,3,0,1,3,1,6,1,1,1,1,8,0,1,6,1,0,0,3,3,3,3,9,0,9,9,9,0,0,9,4,9,1,9,4,1,1,1,7,4,7,4,0,6,2,9,8,8,0,0,0,0,0,1,0, A , f ,24,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af32,Egba, EGBA. . . ,7,NA,43,0,1920,7,3,0,1,0,1,8,1,2,8,6,9,1,8,9,11,2,9,4,9,1,9,9,9,8,7,15,9,4,3,5,7,7,4,3,2,0,0,10,0,1,3,1,6,1,1,3,0,6,0,0,0,1,0,6,2,3,9,0,9,0,0,0,9,0,9,9,4,9,1,9,4,2,0,0,7,1,6,1,0,5,2,9,8,8,0,0,0,0,0,1,0, A , f ,32,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af33,Ekiti, EKITI . . ,NA,NA,NA,0,1950,8,5,0,0,2,1,7,1,8,8,6,9,1,8,9,11,2,9,4,9,1,9,9,9,7,8,15,9,4,3,5,7,7,4,3,2,0,6,10,1,1,7,1,6,1,1,3,0,6,0,0,0,0,0,0,2,3,9,0,9,0,0,0,0,0,0,9,4,9,1,9,3,2,0,0,6,1,6,1,0,6,2,9,8,8,0,0,0,0,0,1,0, A , f ,33,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af36,Ewe, EWE . . . ,6,2,44,0,1900,7,1,0,1,2,1,6,1,2,8,6,2,1,8,9,11,2,9,4,3,1,9,9,9,1,4,15,9,4,3,5,8,0,4,3,2,0,0,4,0,1,3,1,6,1,1,1,0,6,8,0,0,1,1,0,4,3,9,0,9,9,0,0,9,9,0,9,4,9,1,9,3,2,6,5,7,4,3,4,6,5,2,2,8,8,0,0,0,0,0,1,0, A , f ,36,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af42,Fanti, FANTI . . ,1,NA,45,0,1900,6,-1,0,1,1,1,7,1,8,7,6,2,2,4,2,6,3,9,3,9,4,3,9,9,1,4,2,2,2,3,5,7,0,4,2,2,0,0,1,0,1,3,1,6,2,1,1,0,6,0,0,0,1,1,0,4,3,9,0,9,0,0,0,9,9,0,9,4,9,1,9,4,2,6,5,3,4,3,4,0,6,2,2,0,8,0,0,0,0,0,1,0, A , f ,42,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af1,Fon, FON . . . ,7,NA,44,0,1890,7,2,0,2,1,2,5,1,2,5,5,9,1,8,3,9,2,9,5,9,1,9,9,9,13,2,15,9,2,3,5,7,7,3,4,1,8,4,7,2,1,3,1,6,1,1,1,8,6,8,0,9,1,1,4,5,3,3,9,3,9,0,9,9,9,9,9,4,5,1,9,4,1,1,1,7,4,7,4,2,5,2,9,9,8,0,0,0,0,0,1,6, A , f ,1,13,88,84,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af43,Ga, GA. . . . ,4,NA,45,0,1930,6,0,0,1,4,1,4,1,8,8,6,9,9,7,1,8,2,9,3,9,1,9,9,9,10,1,9,2,4,3,6,8,0,3,1,1,0,0,2,0,1,3,1,8,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,3,2,1,2,6,4,6,4,0,5,2,9,8,8,0,0,0,0,0,1,0, A , f ,43,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af28,Gbari, GBARI . . ,3,NA,42,0,1910,10,10,1,1,0,2,6,2,3,8,5,9,1,8,9,11,2,9,3,9,1,9,9,9,12,5,15,9,6,5,6,7,0,3,2,3,0,4,1,0,1,3,1,7,1,1,1,1,6,8,0,0,1,0,0,2,3,9,3,9,9,0,0,9,0,0,9,0,0,0,0,3,2,1,1,0,0,0,0,2,2,2,9,4,8,0,0,0,0,0,1,0, A , f ,28,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af10,Ibo, IBO . . . ,4,2,41,0,1930,6,7,0,0,0,1,9,1,8,8,5,9,1,8,9,11,2,9,6,3,1,9,9,9,8,7,15,9,6,3,5,6,5,4,2,2,0,0,2,1,1,7,1,6,1,1,9,9,6,9,1,9,9,9,1,5,3,9,9,3,9,9,9,9,9,9,9,1,9,1,9,4,1,1,2,7,1,7,1,3,5,2,2,8,8,0,0,0,0,0,1,0, A , f ,10,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af29,Idoma, IDOMA . . ,NA,NA,NA,0,1950,7,8,0,1,1,1,7,1,8,7,5,9,1,8,9,11,3,9,4,9,1,9,9,9,7,8,15,9,0,3,5,5,0,3,2,0,0,0,5,2,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,2,0,0,7,4,7,4,0,2,2,9,4,8,0,0,0,0,0,0,0, A , f ,29,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Af34,Ife, IFE . . . ,NA,NA,NA,0,1930,7,5,0,0,0,1,9,1,8,8,6,9,1,8,9,11,2,9,4,9,1,9,9,9,7,8,15,9,4,3,5,7,8,4,4,2,0,0,0,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,3,2,0,0,0,0,7,1,0,6,2,9,8,8,0,0,0,0,0,0,0, A , f ,34,0,0,0,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
